 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
226240.0 159040.0 131529.4 159018.1 7274816.0 7274816.0 15379136.0 5294415.7  50048.0 49990.5     96    9.494   0      0.000    9.494
226240.0 230848.0 131977.4  0.0   7227840.0 6455887.9 15379136.0 5299079.7  50048.0 49991.9     96    9.678   0      0.000    9.678
226304.0 230848.0  0.0   26208.0 7227840.0 5745269.4 15379136.0 5411007.9  50048.0 50024.9     97    9.819   0      0.000    9.819
226304.0 276608.0 226289.1  0.0   7136320.0 666325.5 15379136.0 5439697.9  50048.0 50028.3     98    9.948   0      0.000    9.948
226304.0 276608.0 226289.1 276598.1 7136320.0 7136320.0 15379136.0 5504786.5  50048.0 50029.1     99    9.948   0      0.000    9.948
276608.0 358784.0 163231.5  0.0   6971968.0 1089491.4 15379136.0 5725131.1  50048.0 50038.2    100   10.373   0      0.000   10.373
343680.0 358784.0  0.0   85216.1 6971968.0 3485322.3 15379136.0 5849828.0  50048.0 50038.4    101   10.549   0      0.000   10.549
343680.0 332928.0 60896.0  0.0   7012928.0 2672771.7 15379136.0 5932980.2  50048.0 50042.6    102   10.727   0      0.000   10.727
315136.0 332928.0  0.0   98768.7 7012928.0 670913.1 15379136.0 5989732.2  50048.0 50042.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 2987801.9 15379136.0 5989732.2  50048.0 50043.1    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821597.2 15379136.0 5989732.2  50240.0 50049.6    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821687.3 15379136.0 5989732.2  50240.0 50049.6    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821708.2 15379136.0 5989732.2  50240.0 50049.6    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821776.0 15379136.0 5989732.2  50240.0 50049.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821796.8 15379136.0 5989732.2  50240.0 50049.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821820.1 15379136.0 5989732.2  50240.0 50049.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821838.9 15379136.0 5989732.2  50240.0 50049.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821861.8 15379136.0 5989732.2  50240.0 50051.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821904.0 15379136.0 5989732.2  50240.0 50051.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821927.6 15379136.0 5989732.2  50240.0 50051.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3821946.1 15379136.0 5989732.2  50240.0 50051.9    103   10.907   0      0.000   10.907
315136.0 332928.0  0.0   98768.7 7012928.0 3842048.5 15379136.0 5989732.2  50240.0 50051.9    103   10.907   0      0.000   10.907
321600.0 256.0   0.0   224.0  7049280.0 5250231.7 15379136.0 6268706.8  50240.0 50058.9    105   11.265   0      0.000   11.265
337920.0 356864.0  0.0   137866.8 6975808.0 158455.1 15379136.0 6497121.4  50240.0 50062.1    107   11.662   0      0.000   11.662
337920.0 326400.0 72475.5  0.0   7025216.0 3626049.4 15379136.0 6636569.8  50240.0 50062.6    108   11.907   0      0.000   11.907
319808.0 326400.0  0.0   41248.0 7025216.0 6561821.0 15379136.0 6709077.3  50240.0 50062.6    109   12.215   0      0.000   12.215
298816.0 304832.0  0.0   32640.0 7064896.0 3245250.5 15379136.0 6831893.4  50240.0 50064.3    111   12.502   0      0.000   12.502
298816.0 312768.0 193762.4  0.0   7064000.0 6134724.0 15379136.0 6864533.4  50240.0 50065.0    112   12.715   0      0.000   12.715
301376.0 282816.0 101831.0  0.0   7105344.0 1983633.2 15379136.0 7110611.6  50240.0 50066.4    114   13.078   0      0.000   13.078
283328.0 282816.0  0.0   224.0  7105344.0 7032888.8 15379136.0 7212221.2  50240.0 50066.8    116   13.130   0      0.000   13.130
268352.0 280832.0  0.0   45389.4 7125376.0 3678907.0 15379136.0 7212634.9  50240.0 50067.4    117   13.230   0      0.000   13.230
268352.0 251712.0 71012.5  0.0   7169472.0 5370751.1 15379136.0 7257800.4  50240.0 50069.9    118   13.282   0      0.000   13.282
236352.0 251712.0  0.0   71377.6 7169472.0 7080315.7 15379136.0 7328598.6  50240.0 50071.6    119   13.342   0      0.000   13.342
228096.0 235840.0  0.0   40714.1 7217344.0 2169397.0 15379136.0 7520581.2  50240.0 50072.4    121   13.479   0      0.000   13.479
228096.0 255360.0 193692.5  0.0   7178816.0 3624991.1 15379136.0 7561031.3  50240.0 50072.5    122   13.553   0      0.000   13.553
269696.0 174272.0  0.0   174267.2 7178816.0 6712375.1 15379136.0 7652015.7  50240.0 50072.5    123   13.629   0      0.000   13.629
255360.0 262528.0  0.0   50230.8 7157312.0 3402971.6 15379136.0 7819817.6  50240.0 50073.3    125   13.753   0      0.000   13.753
253888.0 255936.0  0.0   320.0  7177664.0 399752.6 15379136.0 7869838.2  50240.0 50073.3    127   13.858   0      0.000   13.858
253888.0 249728.0 372.1   0.0   7185920.0 2873188.0 15379136.0 7869902.4  50240.0 50148.2    128   13.910   0      0.000   13.910
243840.0 249728.0  0.0   320.0  7185920.0 439704.0 15379136.0 7869998.4  50240.0 50148.2    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109608.9 15379136.0 7869998.4  50240.0 50148.2    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109788.8 15379136.0 7869998.4  50240.0 50148.2    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109809.8 15379136.0 7869998.4  50240.0 50148.2    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109853.8 15379136.0 7869998.4  50240.0 50148.2    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109879.0 15379136.0 7869998.4  50240.0 50148.6    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109899.7 15379136.0 7869998.4  50240.0 50148.6    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109922.8 15379136.0 7869998.4  50240.0 50148.6    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109941.8 15379136.0 7869998.4  50240.0 50148.8    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1109986.9 15379136.0 7869998.4  50240.0 50149.3    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1110009.9 15379136.0 7869998.4  50240.0 50149.4    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1110031.0 15379136.0 7869998.4  50240.0 50149.4    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1110054.0 15379136.0 7869998.4  50240.0 50149.4    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1110074.9 15379136.0 7869998.4  50240.0 50149.4    129   13.961   0      0.000   13.961
243840.0 249728.0  0.0   320.0  7185920.0 1726251.0 15379136.0 7869998.4  50240.0 50151.1    129   13.961   0      0.000   13.961
243840.0 268224.0 178355.5  0.0   7153088.0 1329077.7 15379136.0 7870062.4  50240.0 50153.0    130   14.047   0      0.000   14.047
280960.0 255488.0  0.0   255453.3 7153088.0 2884269.6 15379136.0 7947498.3  50240.0 50153.0    131   14.201   0      0.000   14.201
280960.0 354048.0 257256.8  0.0   6981440.0 5470977.1 15379136.0 8064893.0  50240.0 50153.0    132   14.382   0      0.000   14.382
334144.0 312640.0 100160.1  0.0   7042752.0 1232428.8 15379136.0 8326510.0  50240.0 50153.0    134   14.729   0      0.000   14.729
299328.0 312640.0  0.0   63072.0 7042752.0 3658899.0 15379136.0 8425646.1  50240.0 50154.6    135   14.896   0      0.000   14.896
299328.0 284608.0 72672.7  0.0   7105600.0 3740846.4 15379136.0 8488742.2  50240.0 50156.6    136   15.105   0      0.000   15.105
269824.0 284608.0  0.0   76832.2 7105600.0 6839370.6 15379136.0 8554388.6  50240.0 50158.9    137   15.255   0      0.000   15.255
266048.0 259392.0 119733.3  0.0   7164096.0 2700155.9 15379136.0 8759005.5  50240.0 50159.6    140   15.740   0      0.000   15.740
244672.0 245056.0 128.0   0.0   7199424.0 1310708.4 15379136.0 9002822.9  50240.0 50159.6    142   16.041   0      0.000   16.041
274432.0 215680.0  0.0   215659.7 7199424.0 4404435.3 15379136.0 9002830.9  50240.0 50159.6    143   16.223   0      0.000   16.223
274432.0 262720.0 79073.6  0.0   7152384.0 347090.3 15379136.0 9214994.1  50240.0 50159.6    144   16.462   0      0.000   16.462
