procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 10 16318448 214428   4292 2089304    4    6 36118     6 5007 5717 36  2 38 24  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 16318420 158592   4216 2073696  184   16 32514   120 2432 5236 29  2 45 25  0
 6  9 16318456 162372   4136 2068220  572  136 29412   136 1319 4353 29  1 48 21  0
 7 11 16318456 157076   4196 1986788   28   10 37722    10 2390 4542 40  3 37 20  0
17  8 16318456 150864   4168 1985604   16  452 25232   968 1509 4171 27 42 17 15  0
 5  8 16318456 161232   4120 1971932   42   22 27594   298 2238 4422 33 33 21 13  0
 6  6 16318456 161792   4172 1948016   26   12 39738   136 1355 4562 43  1 42 13  0
 5  9 16318456 161104   4096 1939132   64   10 33642    10 6692 4537 40  2 36 22  0
 3  3 16318456 156300   4168 1942148   50   12 32860    12 1357 4101 23  1 62 14  0
 4  4 16318456 155260   4108 1929752   30   10 20980   596 1295 3588 20 41 34  5  0
 3  5 16318456 153272   4068 1930960   32   82 31934   422 1400 4119 21  8 61 10  0
 2  3 16318456 152228   3968 1933760   16    8 30440   548 1357 3891 18 11 53 18  0
 2  1 16318456 159464   4020 1921640   16   10 29804    58 1367 3781 21  1 65 13  0
 2  0 16318456 160944   4048 1919356    0   12 26402    12 1324 3718 13  1 83  3  0
 2  0 16318424 163880   4056 1916664   42    0  2722   106 1052 3375 17  1 82  0  0
 2  0 16318440 164948   4048 1863320   32   24    32    94 1029 3328 20  5 74  0  0
 0  0 16318392 164156   4072 1863156   80    0   276    94 1063 3313 15  0 85  0  0
 0  0 16318372 163304   4072 1863096   32    0    32     0 1013 2725  0  0 100  0  0
 0  0 16318356 163212   4072 1863160    0    0     0     0 1015 2724  0  0 100  0  0
 0  0 16318336 162872   4080 1863152    0    0     0    74 1020 2620  0  0 100  0  0
 8  3 16318212 156724   4092 1869608  224    0  3496     0 1199 4032 14  0 79  6  0
 8  3 16318456 162588   4080 1748264   16  132 27724   450 8537 6421 62  8 21  9  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 10 16318456 156416   4040 1715152    0    4 18688   358 5823 7655 36 46 12  6  0
11  0 16318456 154336   3968 1500304   48   16 15838   468 4632 7183 36 44 13  7  0
13  5 16318456 150920   3968 1498600   16  624 24852  1088 2659 5772 44 40  8  8  0
 8  5 16318448 158984   3748 1536360    0    0 35014     0 1298 4911 62  3 22 13  0
 4 11 16318456 161724   3240 1384528  716  138 30482   252 6264 4727 47  3 36 14  0
 1 11 16318448 157280   2752 1391520  134   26 27162   378 5127 3984 17 19 39 26  0
 6 11 16318456 152012   2708 1291104  192   58 32830   626 4078 5374 30 26 25 18  0
 4 11 16318448 200308   2512 1286968   30   12 40382    82 5439 5109 23  5 50 22  0
10 10 16318456 159748   2492 1326836    0   14 41552    14 1365 3961 21  1 58 21  0
11  8 16318456 148916   2364 1178720   16  108 35062   486 2061 4611 29 19 36 17  0
 3 13 16318448 201236   2408 1138292   16    2 30788   210 2417 3901 25 25 35 16  0
 1  5 16318428 158956   2308 1060620  136   22 30066   142 2572 3576 25  4 54 17  0
 3  0 16318456 150820   2272 991856   12   20  1162   412 1160 2637  5  5 82  8  0
 1  0 16317592 161660   2272 888732 1438   40  1774   140 1143 2578  6  2 88  3  0
 1  3 16317148 159236   2380 889064  546    0  1076   108 1119 2617  7  0 90  2  0
 1  0 16318452 162684   2544 887852   26  666  1886   666 1244 2670  9  1 89  2  0
 1  0 16318428 161692   2552 887816   36    0    36    90 1017 2438  8  0 91  0  0
 6 12 16318456 156976   2816 890256    8   24 26504    24 1486 3535 27  1 53 19  0
16  3 16318456 150900   2824 896880    0   14  9474   704 2443 3232  8 84  4  4  0
 4  9 16318456 154300   2944 921296    0   62 32168  1284 4091 3969 20 24 37 18  0
 2 14 16318456 161704   2984 912504   42    6 34510  5306 1430 3928 31 17 33 20  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 13 16318456 157796   3116 914916   54    6 37820     6 1388 3863 20  1 56 22  0
 2 10 16318456 159644   3220 914100    0    2 33012  7104 1326 3695 18  1 68 13  0
 1 10 16318456 156452   3252 917308   20    4 39244    52 1319 3963 29  3 44 24  0
 4  6 16318456 157272   3344 916096   32    4 34304   150 1299 3773 17  1 66 16  0
 2 10 16318452 157992   3400 915972  110   14 38510    16 2339 5188 21  2 57 20  0
 6 10 16318456 151860   3448 920412  122   38 29498   230 2513 5186 25 10 39 26  0
 2 11 16318452 161456   3504 911828  158   40 21710   634 1299 3426 16 46 27 12  0
 3  7 16318456 158488   3616 914108  118   46 32790   184 1330 3746 21  1 62 16  0
 6  5 16318456 151064   3632 922124   16   52 25744   380 1310 3697 24 26 38 12  0
 3  6 16318456 151788   3352 921824    0    0 42974   220 1437 4343 25 10 44 21  0
 3  5 16318456 161868   3204 914244    0  468 45044   722 1467 4103 26  3 50 22  0
 3  5 16318456 153412   3172 922952   46   76 30388 11074 1329 3769 26  2 54 18  0
 1  5 16318452 159320   3232 916312  152   28 21612 14256 1285 3469 16  1 67 16  0
 2  1 16318452 158144   3244 918308   32    6 20926   132 1250 3620 16  1 76  7  0
 1  0 16318448 159788   3236 916132   16    6 11508     6 1132 3346 21  1 77  2  0
 0  0 16318416 159680   3244 916376   68    0    68    84 1021 2917  8  0 91  0  0
 0  1 16318304 211784   3504 863104  602   38  6032    38 2766 5247  3  1 85 12  0
 2  9 16317368 182864   3560 889544 1700    0 15082   216 2360 4901 11  1 68 20  0
 2 12 16318456 162088   3620 911472   64  570 30628   570 2051 4517 16  1 56 28  0
 4 11 16318456 158640   3564 915324   24   10 32724    16 1357 3880 15  1 64 20  0
 5 11 16318456 161552   3616 911236   22    6 34654    98 2771 3882 27  1 43 29  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 11 16318456 158864   3684 912436   76   18 39862    20 1839 3974 21  2 59 18  0
 2 13 16318432 162400   3568 911868   90  360 27212   986 1710 4029 19 31 26 23  0
 2 16 16318456 161376   3604 911640  194  204 31314   204 2348 3683 20  1 53 26  0
 4 13 16318456 158192   3732 913804  156  102 28170   102 4183 3549 23  1 56 20  0
11 12 16318452 156348   3588 918616   62   28 27722   630 4014 3706 22 37 20 21  0
 2 14 16318456 156996   3672 918288   18    8 36460   152 4752 3985 22  9 40 29  0
 3 13 16318456 157504   3732 917720  144   56 35060   500 1452 3971 18 20 35 26  0
 4 12 16318352 252668   3808 961656  130    0 35844    82 3699 3944 34  5 34 27  0
 4 12 16318336 174492   3872 1040596   60    0 39788     0 8336 4052 28  1 42 28  0
 1 14 16318456 154916   3948 1059284  138   78 34534   418 2063 3875 16 11 38 35  0
 4 11 16318456 157048   3936 1056000   64   14 39888   100 1320 3860 24  2 49 24  0
 1 16 16318456 160812   3988 1052064    6    2 42998   116 1362 3901 19  1 46 33  0
 1 18 16318452 160496   4040 999144  142   26 34140   100 4395 4906 26  2 37 35  0
 3 12 16318456 162544   4080 995632  108   36 29546    36 3038 3663 19  1 48 31  0
 3 11 16318456 155236   3956 1004432   56   14 39564   314 3297 3933 20  7 49 24  0
 2  9 16318456 160332   3608 1000096    0    0 37348   130 1606 3985 23  6 41 30  0
 7  9 16318456 151028   3544 1007964   10    2 41228   360 1637 4011 21 12 42 25  0
 2  9 16318456 160268   3432 999276   16   12 37626   116 1639 3821 18  9 48 25  0
 8  9 16318456 150976   3504 1009668    0    0 40954   148 1499 3962 25  4 47 24  0
 3  8 16318456 163036   3504 997232    0    2 39846   346 1649 4604 25 17 34 23  0
13  4 16318456 151264   3540 1009068    0    0 41400    64 1672 4376 31  2 49 18  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6 16318456 165512   3196 996112    0  148 34022   634 1845 4327 22 25 32 21  0
 3  5 16318456 156264   3204 1005140   16    2 44086     2 1719 4036 21  1 52 25  0
 3  5 16318456 159168   2928 1004780  556   88 38780    90 1645 4012 17  1 65 17  0
 5  5 16318456 167520   2880 996720    0   36 41840   266 1726 4089 18  3 61 18  0
 5  2 16318456 154600   2876 1010032   48   10 33608    10 1764 4332 31  2 55 12  0
 2  1 16318456 154504   2872 1007112   36   10 28712   164 1727 3985 22  2 64 12  0
 1  0 16318456 158460   2892 1003396  118  304 20158   490 1841 3530 10  3 79  8  0
 1  0 16318440 164980   2912 996588   80   40 13790    40 1679 3280  8  1 90  1  0
 1 12 16318456 162424   3276 995368  312  236  3848   324 2006 4335 11  1 81  7  0
 0  8 16318456 151104   3200 1008332   96   46 25802   230 6605 8349 35 12 34 19  0
 4  9 16318452 171136   3240 1044564    8    0 31482   262 1494 4494 37  3 39 20  0
 7  9 16318456 156096   3324 1058304    0    2 41306   196 1629 5977 48  5 28 20  0
 6 10 16318456 158848   3372 1053232   28   14 29428   324 1430 4739 45 20 21 14  0
15  6 16318456 150964   3308 1061920   36   26 23600   562 3244 4182 31 39 20 10  0
 7 10 16318456 157872   3164 1052588   12   10 28682   468 4419 4143 32 29 20 19  0
 2 16 16318456 161176   3084 1053168    8   12 35234   548 5998 4374 28 19 31 22  0
 4 12 16318456 161696   3116 1053900    0    0 35672     0 2284 4081 26  2 41 30  0
 2 12 16318452 159200   3148 1050932  176   38 31734   286 1900 4847 27 10 38 25  0
 3 14 16318448 159440   3204 1031740  118   16 35136   174 2001 4845 27  3 40 31  0
 3 14 16318456 157160   3176 1033284  204   26 33116   242 1440 3953 20 13 35 32  0
 4 20 16318456 169688   3104 1019140   64   28 29780   216 1335 3792 16  6 44 34  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 16318444 156356   3176 1031428 1052  212 19474   326 1370 3671 12  8 54 27  0
 4 17 16318456 151032   3060 1037100  108   40 32140   180 2233 3908 24  5 35 36  0
 1 14 16318456 158296   3040 1031124   16    4 35816   242 1432 3989 21  2 48 29  0
 9 16 16318456 165828   3104 1023308   44   14 37652    14 1436 3899 20  2 48 30  0
 2 13 16318456 162968   3148 1025216  174   38 32248   438 1391 3779 18  3 45 34  0
 2 12 16318456 157828   3212 1030104   32   14 44838    14 1789 4850 20  1 55 24  0
 2 10 16318452 159404   3176 1030392   10    2 36864   156 1442 3932 18  1 59 22  0
 1  7 16318456 160988   3228 1029116    0    4 44844   120 1672 4633 22  3 51 24  0
 2  8 16318456 153632   3296 1035904    0   24 41354    24 1508 4042 22  2 50 26  0
 1  6 16318456 158428   3332 1031468    0    0 38852   142 1509 3804 19  1 63 17  0
 1  3 16318456 160836   3368 1028040   14    8 41490     8 1847 4028 21  2 64 14  0
 1  3 16318452 162584   3360 1029004   78  700 29428   812 2075 3303 12  2 75 11  0
 3  3 16318440 157088   3404 1033500  350  128 26004   128 1661 3297 12  1 75 13  0
 3  4 16318456 156732   3472 1034480  274  128 22356   128 1633 3215 10  1 77 11  0
 2  5 16318436 162144   3476 1028528  328  120 23508   174 1559 3345 11  1 76 12  0
 2  2 16318456 156508   3732 1033268  560  150 13108   150 1762 3091  3  1 87  9  0
 0  5 16318456 161480   4100 1027520  194  482 10512   718 1774 3035  0  2 83 15  0
 0  2 16318396 162280   4500 1028956   96  508  4990   508 1618 3267  0  1 90  9  0
 1 12 16318228 161420   5004 1019596  518   78  1644    78 1306 4463  6  1 80 12  0
 0 11 16318456 161196   5204 1019772  816  614  7882  1024 6508 4224  8  1 74 17  0
 1 14 16318448 159908   5220 996932  128   80 11898   400 5771 8945  9  3 58 30  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 16318448 158264   5360 998244   86   62 21030   290 1196 3392 13  1 64 22  0
 1 12 16318456 162368   5528 991740  192  122 17726   122 1279 3388 13  1 58 28  0
 3 16 16318456 162996   5660 990320  292  134 19166   134 3142 3522 14  1 60 25  0
 4 13 16318456 163456   5700 990152  192  126 20704   270 6919 3668 23  2 50 26  0
 3 19 16318456 159900   5764 993236   12    6 30976   254 6503 3844 24  3 34 38  0
 1 13 16318456 157236   5840 996952   44    6 34702   176 3079 3813 20  1 44 35  0
 2 14 16318456 163084   5948 990492   30    6 38998     8 2854 4137 21  1 50 27  0
 3 13 16318456 154616   5968 1000100   10    2 39538     2 1806 3881 19  2 51 28  0
 3 12 16318456 162120   6040 991996   16    6 35980   238 1394 3800 20  3 47 30  0
 3 12 16318456 160260   6084 994300    0    0 39858    84 1352 3940 20  2 54 25  0
 3 17 16318456 157056   6140 999536    0    2 37326    42 6814 3982 22  2 43 33  0
 3 14 16318456 158904   6188 997392    0    0 39750   188 1525 4057 21  3 45 32  0
 4 13 16318456 159184   6252 995908    0    0 41644    62 1492 3938 21  3 37 39  0
 0  2 16318384 160108   6284 994700  194    0 33548   244 1522 3877 19  5 47 29  0
 5 15 16318456 151484   6244 1004164  334   90 27742   362 1545 3790 16 16 44 24  0
 2 15 16318456 158268   5644 998848    0    2 36384   120 1585 4022 18  7 38 36  0
 1  2 16318432 164316   5532 992228  146    8 35602   314 1666 4038 19  2 43 35  0
 2 11 16318456 154612   5436 1000128  812  178 34046   178 1600 3886 18  2 57 23  0
 2 10 16318452 158048   5412 995808  126  106 36166   378 1760 3883 20  3 48 29  0
 2 10 16318456 162016   5404 991912    0    4 39646     4 1597 3765 20  1 53 26  0
 2  9 16318456 158500   5412 996492   18    8 38516     8 1470 3797 21  1 59 19  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  4 16318456 158572   5312 997016   58   34 38562   136 2000 3844 19  2 57 21  0
 2  2 16318456 159104   5304 995900   24    8 34550     8 1980 3601 15  2 68 15  0
 1  2 16318456 159464   5360 995424    0    0 33894   178 1888 3608 13  1 75 11  0
 0  1 16318456 157428   5372 997140   18    4 20448     4 2087 3218  3  1 94  2  0
 0  0 16318456 159088   5288 995840    0    2 17492     2 1933 3112  0  1 98  1  0
 2  9 16318452 157348   5276 996356   16    0 13296   100 2897 4265  9  1 77 13  0
 9 12 16318456 151036   5184 979884    0    6 35650   194 5431 8601 20  4 51 24  0
 2 13 16318456 169480   5176 1031960    0    0 40330   140 1411 3989 20  2 56 22  0
 3 13 16318456 156472   5048 1043480    0    0 37236   106 1329 3972 18  3 50 29  0
 3 13 16318456 160296   4612 1041556    0    2 38496   288 2265 4211 24 23 30 23  0
 5 14 16318456 160280   4244 1045020    0    2 35422   228 3899 4000 21  5 38 36  0
 4 15 16318456 162508   4108 1039796    0    0 38124    86 5002 4011 28  3 36 33  0
 3 13 16318456 155412   4008 1050532    6    4 39870   142 4251 4111 28  3 38 31  0
 1 13 16318456 160536   3956 1046680   32    6 40332     6 2228 3935 21  2 52 25  0
 2 15 16318456 156892   3968 1049352    0    0 36256     0 1322 3842 17  1 55 26  0
 1 13 16318456 161308   3980 1044824    0    0 35844    98 1324 3912 19  2 59 20  0
 3 13 16318456 157828   4016 1047984    0    0 39986    86 1433 4033 20  3 55 22  0
 0 11 16318456 157656   4048 1050072    0    0 35084    46 3436 3876 20  1 46 33  0
 4 11 16318456 155468   3996 1052260    0    0 40632   108 3851 4477 19  1 45 34  0
 1 13 16318456 164080   3964 1042764    0    0 39486    80 1343 4078 19  2 53 25  0
 1 11 16318456 159620   3968 1046568    0    0 37090   248 1356 4048 24  4 42 30  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 10 16318456 160712   3992 1046444   14    0 37132     0 1332 3809 18  1 62 19  0
 6 12 16318456 156272   3868 1052144   30    0 41232   272 3093 4121 24  3 47 26  0
 1  8 16318300 158028   3824 1049428  778  180 26528   494 1414 3958 20  7 46 27  0
 1  4 16318456 158944   3796 1048860   16   88 40382   264 1489 4016 23  3 49 25  0
 1  1 16318456 157788   3792 1049944   30   38 33370   238 1356 3803 19  2 69 10  0
 2  0 16318456 162360   3656 1046484  478  152 27958   154 1278 3526 14  2 76  9  0
 0  0 16318392 160516   3688 1047480  174   92 13722    92 1311 3318  8  1 88  3  0
 1  0 16318456 163736   3784 1024556   92   56  4470   428 6446 4554  8  1 82  9  0
 2 11 16318456 158068   3756 1006544    0    0 34714    94 5797 9050 20  3 59 18  0
 2 10 16318452 156988   3688 1007320   12    0 41258   144 1402 4034 22  2 54 23  0
 3 40 16318456 154452   3656 1010092  110   12 38558    12 1351 4042 20  2 43 34  0
 1 12 16318456 158228   3620 1003220  352   50 32386    50 1368 3767 19  2 42 37  0
 4 14 16318456 156400   3608 1004844  112   16 33156    96 6568 3657 22  2 55 22  0
 5 13 16318456 161716   3536 1000012   78   10 35868    10 5018 3741 28  2 44 25  0
 3 14 16318456 156756   3492 1004272   96   16 36336   178 8300 3952 30  3 38 29  0
 2 12 16318456 158440   3512 1003644   96   20 33648    88 2102 3622 17  2 53 27  0
 2 12 16318452 161028   3520 1000684   78   10 35360    10 1286 3816 19  2 50 30  0
 3 18 16318456 154040   3496 1006504   96   18 36530   138 1350 3801 18  2 52 28  0
 3 17 16318452 156976   3556 1003584  196   46 28528   194 1572 3760 18  7 31 44  0
 2 13 16318452 156668   3628 1004060   80   24 30304   244 3046 3603 20  3 42 35  0
 5 13 16318456 157364   3640 1003232   96   30 31738    32 1429 3596 17  2 53 28  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 15 16318448 154308   3620 1005280   96   30 33214   114 1308 3584 17  2 48 32  0
 3 15 16318456 161980   3552 998204  112   42 38438   274 1371 3786 20  3 38 38  0
 1 11 16318448 162192   3572 997464  176   48 36308    48 1369 3802 19  1 51 29  0
 3 12 16318448 159260   3544 999932  144   42 36948   232 1317 3700 18  2 52 28  0
 3 10 16318440 162328   3516 996960  208   56 40312    56 1314 3848 24  3 48 26  0
 4  7 16318456 159980   3512 998592  128   50 37134    50 1391 3725 19  1 57 23  0
 2  5 16318448 158584   3532 1000536  528  190 29498   340 1355 3511 16  1 68 15  0
 3  4 16318452 162064   3560 996296  496  198 32016   198 1287 3521 18  2 68 12  0
 2  3 16318444 164080   3568 993928  892  420 30092   562 1340 3499 16  2 70 13  0
 1  4 16318400 157056   3568 999324  944  338 26162   338 1296 3326 13  1 78  9  0
 3  4 16317004 156948   3652 994224 2840  208 13820   208 1444 3707  8  1 81  9  0
 3 11 16318456 163320   3660 987632 1564 1028  8788  1202 6150 3428 19  1 63 17  0
 1 11 16318456 161988   3620 987888  224   54 18468    54 4191 6845 13  2 66 19  0
 2 13 16318452 158004   3580 991756  144   32 28824   334 2748 5193 16  2 56 26  0
 2 14 16318456 158268   3524 990592  128   32 23554   174 1238 3472 14  3 38 44  0
 4 13 16318456 161332   3436 990456  128   22 28528    22 2291 3510 21  2 48 28  0
 3 12 16318448 158520   3416 993212  112   28 32748   150 2329 3712 23  2 44 31  0
 5 12 16318456 163400   3428 990376  112   20 39360    78 10640 3872 39  5 26 31  0
 3 12 16318456 158244   3412 996116  176   26 37842    94 6052 3874 32  4 38 26  0
 3 12 16318456 158828   3416 994872   80   14 33280    94 1275 3847 24  2 50 24  0
 2 13 16318456 157000   3420 995148  128   26 38306    26 1323 4108 28  2 36 33  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18 16318456 159532   3440 993876   96   14 36052   140 1478 3860 19  3 43 35  0
 1 15 16318452 156856   3428 995520   80   10 33120    10 1446 3654 16  1 47 37  0
 3 16 16318452 157196   3412 995344   78   18 34874    18 2535 3814 23  2 37 38  0
 2 12 16318456 164472   3412 989024  128   28 39254   322 1466 3966 20  3 47 30  0
 2 22 16318392 158000   3404 995016  240   36 38504    36 1353 3813 20  1 46 33  0
 1 24 16318452 159796   3436 991172  832  122 30570   284 1367 3607 16  2 38 45  0
14 15 16318456 151036   3480 998560  830  150 31716   240 1468 3667 18  5 31 46  0
11 21 16318456 155996   3496 995036  920   94 30958   200 1424 3632 17  5 39 39  0
 1 22 16318428 156740   3512 990240 1128   80 34084   246 1436 3627 17  2 44 36  0
 7 22 16318456 156508   3552 989248  720   80 35260    80 1418 3684 17  2 44 37  0
 5 18 16318456 156492   3560 988932 1184  114 31526   262 1486 3641 16  2 45 36  0
 2 20 16318444 157396   3588 985924 1008  110 32786   110 1386 3644 18  1 44 36  0
 1 18 16318420 164488   3608 975856 1562  220 23396   220 1438 3259 11  1 66 21  0
 1 16 16318456 162308   3600 977048  662  172 27776   324 1435 3510 14  1 70 14  0
 9  7 16318420 161768   3616 975064 1122  208 16676   208 1399 3493 38  1 39 22  0
 8  7 16318436 162936   3624 973232  626  128 19186   300 1458 4176 67  1 19 13  0
10  7 16318448 161936   3700 974116  446  102 19186   102 1330 4096 69  1 23  8  0
 9  6 16318440 162156   3740 971808  528  124 20872   214 1374 3984 67  1 20 12  0
10  4 16318432 157172   3736 976536  538  126 19704   126 1512 4576 67  1 25  7  0
11  3 16318456 162564   3744 972184  510  128 22030   254 1657 4248 73  1 17  9  0
 9  1 16318444 162160   3780 971204  480  104 24250   104 1788 4458 71  1 22  5  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  1 16318404 158360   3812 973932  780  156 16926   156 1838 4124 67  1 24  8  0
 9 11 16318440 161460   3836 967152 2576  818  7966   934 5034 9941 78  1 15  6  0
 7  9 16318440 160884   3852 975104  178   62 17404    62 4364 7539 75  1 14  9  0
14 12 16318456 158880   3836 977228  156   38 27370   294 3449 8204 80  2 10  9  0
13 13 16318456 152088   3752 983904   94   24 31724   216 2156 8101 80  3  9  9  0
11 12 16318456 159412   3752 977524  174   38 34730   256 1500 11572 78  8  5  9  0
13 15 16318456 159752   3728 976608   76   26 30502   138 4050 11969 87  2  4  7  0
 3 14 16318456 161388   3748 977456  114   34 34676   154 13551 12231 55  5 24 16  0
 1 14 16318456 161224   3756 973992  126   30 34780   404 2313 4086 24  4 44 28  0
 3 12 16318456 162780   3768 970400   64   16 37784    18 3590 4100 19  1 55 25  0
 3 15 16318452 164288   3796 970236   80   12 33744    12 1281 3521 18  1 53 28  0
 1 15 16318456 158824   3796 977152   80   32 34400   160 2236 3674 21  1 44 34  0
 3 16 16318456 157192   3764 978288  100   22 34772   268 1429 3740 17  2 51 30  0
 4 14 16318456 161464   3732 972432  116   22 37500   152 1371 3731 20  2 47 32  0
 0 23 16318432 154788   3756 981340  210   26 32448    28 3694 3967 27  2 45 27  0
 3 16 16318456 162456   3772 972920  176   94 33198   164 1301 3713 18  2 43 38  0
 1 14 16318456 154928   3784 980088  140   30 34598   156 1309 3516 18  1 59 21  0
 4 15 16318456 161316   3760 972684  146   40 38228   106 1320 3823 21  2 39 37  0
 1 15 16318456 156904   3716 979316  192   36 36066   208 1294 3623 21  3 44 32  0
 5 13 16318456 156416   3712 982416  436  418 36970   598 1367 3981 24  7 34 35  0
 5 12 16318452 161300   3708 977876  424  196 28386   196 1236 3557 18  2 51 29  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  9 16318448 163456   3732 977340  268   94 27294   274 1292 3421 17  2 66 15  0
 2  8 16318452 157740   3732 984100  202   56 28000    56 1212 3355 16  1 65 17  0
 4  8 16318452 161592   3752 981184  230   50 31712   182 1271 3531 19  2 56 22  0
 1  9 16318448 164812   3792 978284  380   64 32430    66 1339 3830 18  1 63 18  0
 2  7 16318440 157112   3812 987560  240   48 26744    48 1242 3355 16  1 65 18  0
 1  1 16318444 159976   3796 984920  668  156 21346   330 1295 3426 13  1 77  9  0
 3  7 16318452 159200   3808 978788 1216  264 11310   264 6864 4842 15  1 69 15  0
 1  7 16318448 162420   3752 982112  226   62 26384   250 9801 11774 17  3 58 22  0
 6 13 16318456 157712   3692 987264  112   28 37286   228 1373 3985 19  2 51 28  0
 4 13 16318456 164336   3528 983328  176   36 40068    36 1326 3812 23  2 49 25  0
 3 13 16318456 156164   3488 990944 1088  280 34796   396 1326 3827 19  2 53 26  0
 2 13 16318448 158844   3440 989260  142   32 37838    32 5963 3967 37  3 28 33  0
 2  6 16318448 158312   3388 997648   80   34 41174   128 3595 3901 25  2 31 42  0
 4 16 16318456 153192   3384 1002432  132   44 42190   220 5927 4268 35  4 23 37  0
 3 13 16318456 157424   3388 1001548  150   32 37212   254 5808 4033 24 17 23 36  0
 2 17 16318456 152048   3416 1006444  110   36 38382   166 1344 3781 21  3 49 27  0
 2 20 16318452 159856   3416 998008  180   40 33612    90 1383 3775 19  2 42 36  0
 3 16 16318452 160924   3420 996188  166   40 31590   218 1474 3671 16  3 39 42  0
 4 14 16318456 157636   3428 1000420  124   42 39902    44 3302 4351 22  2 43 33  0
 4 17 16318456 160304   3408 997108  126   24 34296   100 1478 3719 18  1 50 31  0
 6 15 16318456 164604   3380 993008  158   38 35306   148 1607 3760 17  2 45 36  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 13 16318436 157896   3388 1000332  158   34 38868    34 1584 3825 20  2 48 30  0
 2 13 16318448 164188   3404 992276  104   48 33940    48 1481 3792 17  2 44 37  0
 2 13 16318452 158596   3492 997804  126   18 33276   162 1616 3841 16  2 46 37  0
 4 12 16318452 161476   3508 994956  112   18 35568    18 1630 3838 17  2 57 25  0
 2 11 16318444 158408   3540 998144  176   26 35042   182 1597 3731 19  1 55 25  0
 4 10 16318456 161188   3560 994064  174   46 38038    46 1631 3699 19  2 59 20  0
 5  9 16318456 151776   3548 1005156  218   48 36902   164 1667 3619 19  3 57 21  0
 1  6 16318456 163536   3604 993696  302   68 33908   498 1814 3678 18  8 47 26  0
 0  6 16318440 157404   3540 998884  248   50 24612    50 1904 3263 10  1 73 16  0
 0  7 16318452 161272   3612 993980  300   54 21898   242 2022 3128  5  1 78 16  0
 0  3 16318456 157036   3732 997880  298   56 21678   222 2006 3232  5  1 75 19  0
 0  6 16318444 156584   3788 998232  590  130 24864   130 2373 3160  0  1 86 13  0
 0  2 16318416 163156   3804 991624  570   96 24824    96 2278 3181  0  1 87 11  0
 0  1 16318292 158080   3828 995224 1036  192 16604   324 1875 3053  0  1 90  9  0
 4 11 16318456 151368   3976 994120 1174  352 11200   352 5870 7209  9  1 71 19  0
 1 13 16318448 160888   3980 992436  128   38 21804   394 2113 4375 13  1 61 24  0
 1 12 16318444 157584   3996 996408  160   34 24300    34 1251 3433 15  1 65 19  0
 4 13 16318456 159892   3992 994140  112   28 32924    28 1352 3627 16  2 66 16  0
 1 13 16318444 158428   3996 996616   80   12 34112    82 2366 3723 19  2 63 15  0
 3 12 16318456 164292   3996 988148 1212  246 27658   246 1698 3664 18  1 51 29  0
 2 14 16318456 152960   3932 1000928   80   12 34398    96 2872 3674 22  2 57 19  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 12 16318456 160284   3916 990924  112   24 39548   160 7501 4190 30  3 32 34  0
