procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   8160 1706856  13012 5880668    0    0     0    12 1654 1890 21  0 78  0  0
 0  0   8160 1707012  13020 5880652    0    0     0    44  791 1034  1  0 99  0  0
 0  0   8160 1707808  13020 5880652    0    0     0     0  720  951  0  0 100  0  0
 0  0   8160 1708252  13020 5880636    0    0     0    76  670  917  0  0 100  0  0
 0  0   8160 1708648  13020 5880640    0    0     0     0  719  936  0  0 100  0  0
 0  0   8160 1708076  13020 5880644    0    0     0     2 1128  924  3  0 97  0  0
 0  0   8160 1708340  13020 5880644    0    0     0     0 1293  926  1  0 99  0  0
 0  0   8160 1708836  13020 5880644    0    0     0     0  608  911  0  0 100  0  0
 0  0   8160 1709108  13020 5880644    0    0     0     6  618  902  0  0 100  0  0
 0  0   8160 1708400  13028 5880620    0    0     0    38  658  938  0  0 99  0  0
 0  0   8160 1709152  13028 5880596    0    0     0    16  670  973  0  0 100  0  0
 0  0   8160 1709476  13028 5880600    0    0     0     0  614  921  0  0 100  0  0
 0  0   8160 1709972  13028 5880592    0    0     0     0  633  909  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   8160 1630444  13028 5880708    0    0     0     8 4597 4446 40  1 59  0  0
 8  0   8160 1682452  13028 5880704    0    0     0     0 16346 10961 68  5 26  0  0
13  0   8160 1684452  13028 5880704    0    0     0    10 11413 5288 83  5 12  0  0
 6  0   8160 1647480  13084 5916548    0    0     0  5552 8873 4688 75  4 20  1  0
 9  0   8160 1632108  13104 5932244    0    0     0     0 7300 6290 79  4 17  0  0
10  0   8160 1631204  13104 5932260    0    0     0    14 6358 5360 77  3 20  0  0
 7  0   8160 1619160  13124 5945736    0    0     0     0 6286 5055 79  3 18  0  0
11  0   8160 1607248  13136 5958340    0    0     0     0 4721 3520 78  3 20  0  0
 7  0   8160 1594724  13152 5970556    0    0     0     0 5519 3898 86  4 10  0  0
10  0   8160 1558296  13192 6008604    0    0     0     0 4586 2949 83  4 14  0  0
 2  0   8160 1511648  13252 6055256    0    0     0     2 2955 2396 60  3 37  0  0
11  2   8160 1475824  13292 6091108    0    0     0 83836 3196 2422 60  3 35  3  0
 3  0   8160 1452488  13336 6115524    0    0     0   362 5630 3692 77  5 17  1  0
12  0   8160 1374428  13424 6193820    0    0     0     0 1251 1128 14  1 85  0  0
14  0   8160 1375124  13424 6193852    0    0     0     0 3624 2832 93  4  3  0  0
 6  0   8160 1350168  13464 6217872    0    0     4    18 3347 2687 85  3 11  0  0
10  0   8160 1238508  13620 6330296    0    0     8     0 5045 3859 85  3 12  0  0
10  0   8160 1173920  13724 6395460    0    0     6    16 3638 2594 80  2 18  0  0
 9  2   8160 1159924  13756 6423072    0    0     0 70596 4730 3561 72  2 22  3  0
 8  1   8160 1137972  13776 6444992    0    0     0 79276 3237 2588 69  2 25  5  0
11  0   8160 1133904  13804 6451416    0    0     2 16998 4286 2191 51  2 41  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   8160 1123364  13820 6462340    0    0     0     0 2145 2131 43  1 56  0  0
 3  0   8160 1113456  13828 6472440    0    0     0     8 1925 1720 36  1 64  0  0
 1  0   8160 1109256  13836 6477456    0    0     0     0 1411 1328 16  0 84  0  0
 0  0   8160 1108776  13836 6477680    0    0     0     0 1057  978 10  0 90  0  0
 0  0   8160 1108676  13836 6477668    0    0     0     0  635  939  0  0 100  0  0
 0  0   8160 1110088  13844 6476240    0    0     0 34852  721  941  0  0 96  4  0
 0  0   8160 1110880  13844 6476212    0    0     0     0  696  997  0  0 100  0  0
 0  0   8160 1110632  13844 6476196    0    0     0     0  611  923  0  0 100  0  0
 0  0   8160 1111460  13844 6476156    0    0     0     0  650  932  0  0 100  0  0
 0  0   8160 1111592  13844 6476140    0    0     0    10  638  938  0  0 100  0  0
 0  0   8160 1111236  13844 6476112    0    0     0     0  688  939  0  0 100  0  0
 0  0   8160 1111716  13844 6476108    0    0     0    24  670  957  0  0 99  0  0
 0  0   8160 1111824  13844 6476092    0    0     0     0  663  961  0  0 100  0  0
 0  0   8160 1111948  13852 6476092    0    0     0    54  651  948  0  0 99  0  0
 0  0   8160 1111700  13852 6476092    0    0     0     6  684 1004  0  0 100  0  0
 0  0   8160 1112328  13852 6476092    0    0     0     0  651  934  0  0 100  0  0
 0  0   8160 1112196  13852 6476088    0    0     0   366  809  938  0  0 100  0  0
 0  0   8160 1112684  13852 6476088    0    0     0     0  665  967  0  0 100  0  0
12  0   8160 1544652  13852 6039152    0    0     0     0 7250 6109 68  5 28  0  0
13  0   8160 1544984  13852 6039124    0    0     0    62 4941 3855 88  5  8  0  0
10  0   8160 1544828  13852 6039076    0    0     0     0 3455 2994 86  5  9  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0   8160 1546144  13864 6039036    0    0     0   110 3685 2974 92  5  3  0  0
13  0   8160 1546376  13864 6038924    0    0     0     0 3706 2755 94  5  2  0  0
 9  0   8160 1544520  13864 6038740    0    0     0     0 7070 2747 92  5  3  0  0
11  0   8160 1543400  13864 6038668    0    0     0     6 10391 5651 76  5 20  0  0
13  0   8160 1544256  13864 6038536    0    0     0     0 5505 3198 88  5  7  0  0
10  0   8160 1546820  13864 6038496    0    0     0    24 9756 7264 92  5  2  0  0
12  0   8160 1545288  13864 6038464    0    0     0     0 8817 7490 85  5 10  0  0
12  0   8160 1545368  13864 6038456    0    0     0     0 3515 2937 95  5  0  0  0
10  0   8160 1545932  13872 6038484    0    0     0    56 4348 3569 89  4  6  0  0
10  0   8160 1545448  13872 6038508    0    0     0     0 5120 3837 82  4 14  0  0
13  0   8160 1544060  13872 6038536    0    0     0    10 7192 4334 92  5  3  0  0
12  0   8160 1545548  13876 6038544    0    0     0     0 6723 3868 89  5  6  0  0
11  0   8160 1544700  13876 6038548    0    0     0     0 4980 3868 88  4  8  0  0
 9  0   8160 1547668  13876 6038556    0    0     0     0 5191 3930 83  4 13  0  0
 5  0   8160 1547032  13876 6038560    0    0     0     0 3027 2797 56  2 43  0  0
 6  0   8160 1549308  13884 6038556    0    0     0    98 2412 2506 45  1 54  0  0
 5  0   8160 1549696  13884 6038548    0    0     0     0 2261 2588 45  1 53  0  0
 3  0   8160 1549956  13884 6038548    0    0     0     0 1941 2345 37  1 62  0  0
 0  0   8160 1549244  13888 6038552    0    0     0    90 1280 1407 10  0 90  0  0
 0  0   8160 1549748  13888 6038544    0    0     0     0  615  924  0  0 100  0  0
 0  0   8160 1549784  13888 6038536    0    0     0    16  672  953  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   8160 1549804  13888 6038540    0    0     0     0  723  971  0  0 100  0  0
 0  0   8160 1550424  13888 6038532    0    0     0     0  629  928  0  0 100  0  0
 0  0   8160 1551688  13896 6038528    0    0     0    58  678  976  0  0 99  0  0
 0  0   8160 1551944  13896 6038524    0    0     0     0  668  958  0  0 100  0  0
 0  0   8160 1552264  13896 6038520    0    0     0    12  666  946  0  0 100  0  0
 0  0   8160 1552368  13896 6038520    0    0     0     0  639  954  0  0 100  0  0
 0  0   8160 1552224  13896 6038492    0    0     0     0  686  953  0  0 100  0  0
 0  0   8160 1552644  13896 6038492    0    0     0     0  645  936  0  0 100  0  0
 0  0   8160 1552900  13896 6038480    0    0     0     0  637  961  0  0 100  0  0
 0  0   8160 1553080  13896 6038480    0    0     0     0  641  951  0  0 100  0  0
10  0   8160 1784688  13928 5804492    0    0    20    38 2448 3315 26  1 72  0  0
12  0   8160 1775516  13928 5804504    0    0     0     0 11294 6911 83  5 12  0  0
12  0   8160 1780096  13928 5804464    0    0     0    48 6681 5394 92  5  4  0  0
12  0   8160 1781324  13928 5804452    0    0     0     0 7181 5983 92  5  3  0  0
12  0   8160 1782460  13928 5804424    0    0     0     2 4591 3035 95  4  1  0  0
14  0   8160 1783324  13928 5804408    0    0     0     0 3476 2955 95  4  1  0  0
12  0   8160 1782828  13928 5804976    0    0     4     0 5711 4864 84  4 12  0  0
10  0   8160 1783124  13940 5804964    0    0     0   196 5637 4813 91  5  5  0  0
12  0   8160 1783560  13940 5805028    0    0     0     0 3629 3021 94  5  2  0  0
14  0   8160 1783548  13940 5805104    0    0     0   118 4049 3216 93  5  2  0  0
11  0   8160 1783092  13940 5805112    0    0     0     0 4309 3126 93  5  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   8160 1780976  13940 5805248    0    0     0     0 5127 4006 81  4 15  0  0
 7  0   8160 1780712  13940 5805272    0    0     0    10 3588 3345 58  2 40  0  0
 2  0   8160 1780768  13944 5805348    0    0     0     0 2339 2445 41  1 58  0  0
 2  0   8160 1779924  13944 5805572    0    0     0     0 5265 4971 17  1 82  0  0
 1  0   8160 1780528  13952 5805568    0    0     0   168 2572 1994 19  0 80  0  0
 2  0   8160 1779944  13952 5805564    0    0     0     0 2059 1335  9  0 91  0  0
 1  0   8160 1778580  13952 5805556    0    0     0     0 2694 1231 11  0 89  0  0
 2  0   8160 1778780  13952 5805560    0    0     0     0 2810 1178 11  0 89  0  0
 1  0   8160 1778772  13952 5805560    0    0     0     6 2800 1149 10  0 89  0  0
 0  0   8160 1781872  13952 5805556    0    0     0     0 2103 1186  7  0 93  0  0
 1  0   8160 1782236  13952 5805564    0    0     0     0 1285 1210  3  0 97  0  0
 1  0   8160 1781784  13960 5805548    0    0     0    58 2093 1302  8  0 92  0  0
 1  0   8160 1781360  13960 5805548    0    0     0     0 2555 1246 12  0 88  0  0
 3  0   8160 1780368  13960 5805556    0    0     0    16 3190 1607 12  0 87  0  0
 3  0   8160 1782020  13960 5805548    0    0     0     0 4038 1697 18  0 82  0  0
 1  0   8160 1781556  13960 5805548    0    0     0     0 3090 1324 14  0 86  0  0
 0  0   8160 1782600  13960 5805584    0    0    18    14 2774 1343 13  0 86  0  0
 1  0   8160 1782956  13960 5805588    0    0     0     0 1132 1132  3  0 97  0  0
 1  0   8160 1782728  13960 5805584    0    0     0     8 1458 1241  5  0 94  0  0
 1  0   8160 1782240  13968 5805588    0    0     0    50 1304 1214  5  0 95  0  0
 0  0   8160 1781744  13968 5806040    0    0   206     0 2403 2932  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   8160 1753792  13968 5806928    0    0    90    64 6906 4844 63  3 34  0  0
13  0   8160 1751924  13968 5806896    0    0     0     0 12067 6237 85  7  8  0  0
11  0   8160 1754252  13968 5806884    0    0     0     0 10101 7383 92  5  2  0  0
13  0   8160 1755508  13968 5806884    0    0     0     0 5283 3824 94  5  2  0  0
12  0   8160 1755880  13968 5806884    0    0     0     0 3429 3019 94  4  1  0  0
10  0   8160 1756480  13968 5807048    0    0     0    84 4022 3540 88  5  7  0  0
11  0   8160 1754828  13976 5807520    0    0     0   246 7575 6563 76  4 20  0  0
13  0   8160 1755304  13976 5807528    0    0     0     2 4503 3904 93  5  2  0  0
14  0   8160 1755304  13976 5807764    0    0     0     0 3651 3089 93  4  3  0  0
11  0   8160 1755372  13980 5807768    0    0     0     0 4245 3039 93  5  2  0  0
 9  0   8160 1754736  13980 5807848    0    0     0    16 5119 4339 90  5  4  0  0
 8  0   8160 1754396  13980 5807992    0    0     0     0 3919 3806 62  2 36  0  0
 4  0   8160 1754556  13980 5808020    0    0     0    14 2823 2804 61  2 37  0  0
 2  0   8160 1754604  13980 5808088    0    0     0     0 1412 1538 18  0 82  0  0
 1  0   8160 1754716  13992 5808080    0    0     0   254 1305 1458 15  0 85  1  0
 0  0   8160 1754928  13992 5808104    0    0     0    12  926 1089  5  0 95  0  0
 0  0   8160 1754984  13992 5808104    0    0     0     0  721  911  0  0 100  0  0
 0  0   8160 1754992  13992 5808100    0    0     0     0  707  927  0  0 100  0  0
 0  0   8160 1755736  13992 5808104    0    0     0     0  703  964  0  0 100  0  0
 0  0   8160 1756132  13992 5808100    0    0     0     0  611  918  0  0 100  0  0
 0  0   8160 1756496  13992 5808100    0    0     0     0  723  979  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   8160 1756448  13992 5808092    0    0     0     0  751 1010  0  0 100  0  0
 0  0   8160 1756772  14000 5808092    0    0     0   276  742  953  0  0 99  0  0
 0  0   8160 1757096  14000 5808088    0    0     0     0  729  990  0  0 100  0  0
 0  0   8160 1756980  14000 5808088    0    0     0     0  684  954  0  0 100  0  0
 0  0   8160 1756848  14000 5808088    0    0     0     2  649  960  0  0 100  0  0
 0  0   8160 1756724  14000 5808088    0    0     0     0  705  963  0  0 100  0  0
 0  0   8160 1756980  14000 5808096    0    0     0    20  691  965  0  0 100  0  0
 0  0   8160 1757164  14000 5808100    0    0     0     0  620  940  0  0 100  0  0
10  0   8160 1750656  14000 5808944    0    0     0     0 10095 9094 66  4 30  0  0
13  0   8160 1752152  14008 5808960    0    0     0   128 8063 5086 90  5  5  0  0
11  0   8160 1752184  14008 5808960    0    0     0     0 6562 5340 91  5  4  0  0
15  0   8160 1752208  14008 5808964    0    0     0    12 5425 3144 94  5  1  0  0
12  0   8160 1754712  14008 5808964    0    0     0     0 3805 3014 95  5  0  0  0
10  0   8160 1754600  14016 5809444    0    0     0     0 4205 3600 91  5  3  0  0
12  0   8160 1753352  14016 5809584    0    0     0     0 6483 5430 82  4 14  0  0
12  0   8160 1753328  14020 5809660    0    0     0     0 3740 3113 94  5  1  0  0
11  0   8160 1751716  14028 5809824    0    0     0   234 6716 2945 94  5  1  0  0
10  0   8160 1752580  14032 5809828    0    0     0     0 4150 3147 86  5  9  0  0
 6  0   8160 1752604  14032 5809940    0    0     0     0 4431 3610 75  4 21  0  0
 4  0   8160 1753084  14032 5809996    0    0     0     0 2190 2442 42  1 57  0  0
 1  0   8160 1752392  14036 5810060    0    0     0     0 1710 1782 21  1 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   8160 1752796  14036 5810088    0    0     0     8 2421 2475 15  0 84  0  0
 1  0   8160 1752548  14036 5810096    0    0     0     0 1328 1421 15  0 85  0  0
 1  0   8160 1752824  14036 5810100    0    0     0     0 1117 1276  8  0 91  0  0
 0  0   8160 1753352  14044 5810104    0    0     0   232 1179 1263  8  0 91  1  0
 0  0   8160 1753616  14044 5810124    0    0     0     0  696  978  0  0 100  0  0
 0  0   8160 1754016  14044 5810116    0    0     0   132  737  961  0  0 100  0  0
 0  0   8160 1754008  14044 5810116    0    0     0     0  678  952  0  0 100  0  0
 0  0   8160 1754200  14044 5810120    0    0     0     0  704  966  0  0 100  0  0
 0  0   8160 1754472  14044 5810120    0    0     0    12  659  942  0  0 100  0  0
 0  0   8160 1754820  14044 5810156    0    0     0     0  878 1340  1  0 99  0  0
13  0   8160 1763744  14044 5810976    0    0     0     0 12549 8811 68  6 26  0  0
14  0   8160 1766340  14052 5810992    0    0     0   144 8509 4752 88  5  7  0  0
12  0   8160 1769580  14052 5810996    0    0     0     0 5240 3825 91  4  5  0  0
11  0   8160 1771108  14052 5811004    0    0     0     0 7582 5973 88  5  7  0  0
11  0   8160 1771400  14052 5811004    0    0     0     0 5063 4946 87  5  8  0  0
10  0   8160 1769780  14056 5811568    0    0     0     0 8083 7114 77  5 19  0  0
12  0   8160 1770384  14056 5811572    0    0     0     0 4588 3814 93  5  2  0  0
12  0   8160 1770048  14056 5811808    0    0     0     0 3867 3359 92  4  4  0  0
14  0   8160 1768860  14068 5811876    0    0     2   236 4536 2890 95  4  1  0  0
12  0   8160 1771336  14068 5811888    0    0     0     0 6233 2998 94  5  1  0  0
 8  0   8160 1769880  14072 5812060    0    0     0    16 4464 3871 84  4 12  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   8160 1769988  14072 5812084    0    0     0     0 4621 3753 76  4 20  0  0
 2  0   8160 1769640  14076 5812140    0    0     0     0 2585 2474 45  2 53  0  0
 2  0   8160 1770048  14080 5812188    0    0     0    14 1372 1512 16  0 83  0  0
 2  0   8160 1770092  14080 5812188    0    0     0     0 1394 1496 17  0 83  0  0
 0  0   8160 1770380  14080 5812216    0    0     0    12  919 1164  5  0 95  0  0
 0  0   8160 1770076  14088 5812224    0    0     0   224  663  954  0  0 99  0  0
 0  0   8160 1770784  14088 5812212    0    0     0     0  710  946  0  0 100  0  0
 0  0   8160 1770908  14088 5812212    0    0     0   162  706  942  0  0 100  0  0
 0  0   8160 1771296  14088 5812196    0    0     0     0  682  962  0  0 100  0  0
 0  0   8160 1770800  14088 5812196    0    0     0     0  676  950  0  0 100  0  0
 0  0   8160 1771484  14088 5812200    0    0     0     0  655  962  0  0 100  0  0
 0  0   8160 1771188  14088 5812200    0    0     0     0  693  990  0  0 100  0  0
 0  0   8160 1771808  14088 5812196    0    0     0     0  656  954  0  0 100  0  0
11  0   8160 1770840  14096 5812380    0    0     0    40 1886 2685 14  1 86  0  0
12  0   8160 1747244  14096 5813064    0    0     0    66 11840 5373 91  6  3  0  0
12  0   8160 1768820  14096 5813064    0    0     0     0 4984 3718 86  5  9  0  0
11  0   8160 1768944  14096 5813064    0    0     0     0 4618 4370 87  4  8  0  0
11  0   8160 1768944  14096 5813064    0    0     0    16 7088 7027 86  5  8  0  0
11  0   8160 1768696  14108 5813068    0    0     0     0 6577 6328 89  5  6  0  0
12  0   8160 1768036  14112 5813652    0    0     0    22 5250 4186 82  5 13  0  0
13  0   8160 1768416  14112 5813724    0    0     0     0 3901 3263 89  5  7  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0   8160 1768460  14120 5813980    0    0     0   224 3807 3191 93  5  3  0  0
13  0   8160 1768708  14120 5813992    0    0     0     0 3447 3018 95  5  0  0  0
12  0   8160 1768920  14120 5813992    0    0     0     0 3395 3000 95  5  1  0  0
10  0   8160 1769452  14120 5814060    0    0     0     2 3393 3258 80  4 17  0  0
 2  0   8160 1769576  14132 5814204    0    0     0     0 2163 2408 35  1 64  0  0
 0  0   8160 1769356  14132 5814256    0    0     0     0  834 1098  3  0 97  0  0
 0  0   8160 1769932  14132 5814264    0    0     0     0  717 1010  0  0 100  0  0
 0  1   8160 1770232  14140 5814256    0    0     0   246  745  972  0  0 100  0  0
 1  0   8160 1770452  14140 5814264    0    0     0   180 3098 2955  5  0 94  0  0
 1  0   8160 1770080  14140 5814256    0    0     0     0 1098 1253 10  0 90  0  0
 1  0   8160 1770076  14140 5814256    0    0     0     0 1054 1189  8  0 91  0  0
 1  0   8160 1770088  14140 5814252    0    0     0    20 1117 1200  9  0 91  0  0
 0  0   8160 1769944  14140 5814264    0    0     0     0  789 1027  2  0 98  0  0
 0  0   8160 1770804  14140 5814256    0    0     0     0  627  969  0  0 100  0  0
 0  0   8160 1770580  14140 5814256    0    0     0     0  652  952  0  0 100  0  0
 0  0   8160 1770580  14148 5814248    0    0     0    58  662  959  0  0 99  0  0
 0  0   8160 1770952  14148 5814252    0    0     0    16  651  944  0  0 100  0  0
 0  0   8160 1771184  14148 5814252    0    0     0     0  656  970  0  0 100  0  0
 0  0   8160 1770696  14148 5814252    0    0     0     2  665  966  0  0 100  0  0
 0  0   8160 1770868  14148 5814244    0    0     0     0  627  953  0  0 100  0  0
 0  0   8160 1771212  14148 5814232    0    0     0     0  643  955  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   8160 1771820  14148 5814232    0    0     0     0  656 1005  0  0 100  0  0
 0  0   8160 1771324  14148 5814240    0    0     0     0  659  954  0  0 100  0  0
 0  0   8160 1771372  14156 5814236    0    0     0    32  664  967  0  0 99  0  0
 0  0   8160 1771620  14156 5814240    0    0     0     0  687  975  0  0 100  0  0
11  0   8160 1744984  14156 5815100    0    0     0     0 8663 7383 44  3 53  0  0
14  0   8160 1765808  14156 5815116    0    0     0     0 11963 6838 86  6  8  0  0
11  0   8160 1768796  14156 5815120    0    0     0     0 8866 5020 89  6  5  0  0
12  0   8160 1768384  14156 5815124    0    0     0    84 6539 6192 89  5  5  0  0
12  0   8160 1768508  14156 5815124    0    0     0     0 3662 3103 95  5  0  0  0
10  0   8160 1768400  14160 5815544    0    0     0     0 4157 3742 89  4  6  0  0
12  0   8160 1767144  14168 5815304    0    0     0   184 6766 5672 84  5 11  0  0
15  0   8160 1766220  14168 5814840    0    0     0     0 4886 3748 91  5  4  0  0
16  0   8160 1768336  14168 5814772    0    0     0    24 4231 3178 92  5  3  0  0
12  0   8160 1767716  14168 5814844    0    0     0     0 4587 3596 91  5  4  0  0
12  0   8160 1766228  14172 5814936    0    0     0     0 4336 3542 86  5  9  0  0
 7  0   8160 1767840  14172 5814928    0    0     0     0 2892 2877 60  2 38  0  0
 3  0   8160 1767912  14172 5814960    0    0     0     0 2515 2605 49  1 50  0  0
 2  0   8160 1768028  14172 5814972    0    0     0     0 1546 1538 18  0 82  0  0
 1  0   8160 1768292  14180 5814984    0    0     0   368 1250 1326 10  0 89  1  0
 0  0   8160 1767972  14180 5814972    0    0     0     0  733  978  1  0 99  0  0
 0  0   8160 1768428  14180 5814972    0    0     0     0  701  962  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   8160 1768700  14180 5814956    0    0     0     0  657  933  0  0 100  0  0
 0  0   8160 1768900  14180 5814960    0    0     0    10  633  930  0  0 100  0  0
 0  0   8160 1769272  14180 5814956    0    0     0     0  722 1000  0  0 100  0  0
 0  0   8160 1769520  14180 5814952    0    0     0     0  692  942  0  0 100  0  0
 1  0   8160 1769356  14188 5814944    0    0     0    92  655  938  0  0 99  0  0
 0  0   8160 1769400  14188 5814940    0    0     0     0  650  940  0  0 100  0  0
 0  0   8160 1769292  14188 5814948    0    0     0   236  730  947  0  0 100  0  0
 0  0   8160 1769540  14188 5814940    0    0     0     0  649  959  0  0 100  0  0
 0  0   8160 1769428  14188 5814948    0    0     0     0  667  957  0  0 100  0  0
13  0   8160 1767276  14188 5815832    0    0     0     8 4609 5064 36  2 62  0  0
 9  0   8160 1763796  14188 5815832    0    0     0     0 13055 8272 77  6 17  0  0
13  0   8160 1761200  14188 5815836    0    0     0     0 7700 6650 80  5 15  0  0
13  0   8160 1762548  14196 5815836    0    0     0   144 4487 2905 95  5  0  0  0
12  0   8160 1762584  14196 5815836    0    0     0     0 4857 2963 94  5  1  0  0
10  0   8160 1764324  14196 5815996    0    0     0     0 4318 3505 89  4  6  0  0
12  0   8160 1764408  14196 5816384    0    0     0     0 4734 3810 91  4  5  0  0
12  0   8160 1764692  14196 5816392    0    0     0     0 3717 3198 93  4  3  0  0
16  0   8160 1764384  14196 5816548    0    0     0     0 3649 3031 95  5  1  0  0
10  0   8160 1763764  14196 5816708    0    0     0     0 6276 3048 91  5  4  0  0
 9  0   8160 1764508  14196 5816712    0    0     0    10 4580 3869 77  4 19  0  0
 4  0   8160 1767384  14204 5816792    0    0     0   284 2399 2458 40  1 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   8160 1767312  14204 5816828    0    0     0    26 1438 1487 18  0 82  0  0
 1  0   8160 1766732  14204 5816840    0    0     0     0 1139 1186  8  0 91  0  0
 1  0   8160 1765900  14204 5817112    0    0     0     0 3287 3083  6  0 94  0  0
 1  0   8160 1765776  14204 5817184    0    0     0     0 1134 1208  8  0 91  0  0
 1  0   8160 1765892  14204 5817172    0    0     0     0 1059 1143  8  0 91  0  0
 1  0   8160 1765420  14204 5817168    0    0     0     6 1171 1180 10  0 90  0  0
 0  0   8160 1765876  14204 5817112    0    0     0     0 1000 1123  5  0 95  0  0
 0  0   8160 1765636  14212 5817112    0    0     0   158  616  952  0  0 99  0  0
 0  0   8160 1766148  14212 5817088    0    0     0   168  725  961  0  0 100  0  0
 0  0   8160 1766396  14212 5817088    0    0     0     0  667  916  0  0 100  0  0
 0  0   8160 1766628  14212 5817032    0    0     0     0  638  924  0  0 100  0  0
 0  0   8160 1766876  14212 5817036    0    0     0     0  655  976  0  0 100  0  0
 0  0   8160 1767512  14212 5816996    0    0     0     0  673  922  0  0 100  0  0
 0  0   8160 1767200  14212 5817000    0    0     0     0  753 1031  0  0 100  0  0
 0  0   8160 1767704  14212 5816972    0    0     0     0  752  990  1  0 98  0  0
 0  0   8160 1768192  14224 5816976    0    0     0    56  634  957  0  0 99  0  0
 0  0   8160 1768316  14224 5816952    0    0     0     0  618  956  0  0 100  0  0
11  0   8160 1765960  14224 5817132    0    0     0     0 1887 2692 17  1 82  0  0
11  0   8160 1762888  14224 5817752    0    0     0    94 13541 7965 87  6  6  0  0
12  0   8160 1763384  14224 5817764    0    0     0     0 4519 3524 93  5  2  0  0
12  0   8160 1763012  14224 5817740    0    0     0     0 3899 3007 95  4  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0   8160 1765128  14224 5817736    0    0     0     0 4150 2941 95  5  1  0  0
12  0   8160 1764884  14224 5817712    0    0     0     0 4114 3002 94  5  1  0  0
10  0   8160 1764148  14232 5818352    0    0     0    78 4772 3675 84  5 11  0  0
14  0   8160 1765008  14232 5818368    0    0     0     0 6014 4888 88  5  7  0  0
13  0   8160 1765020  14232 5818520    0    0     0     2 3818 3178 94  5  1  0  0
13  0   8160 1763396  14232 5818676    0    0     0     0 5271 3652 93  5  2  0  0
13  0   8160 1764480  14232 5818680    0    0     0     0 3681 3058 94  5  0  0  0
 7  0   8160 1764376  14232 5818780    0    0     0     0 3492 3046 85  5 10  0  0
 6  0   8160 1763500  14232 5818844    0    0     0     0 3888 3624 57  2 41  0  0
 2  0   8160 1763772  14240 5818900    0    0     0   382 2017 2099 32  1 67  1  0
 1  0   8160 1764496  14240 5818944    0    0     0     0 1344 1456 17  0 83  0  0
 1  0   8160 1764096  14240 5818952    0    0     0     0 1140 1234  8  0 92  0  0
 0  0   8160 1764524  14240 5818972    0    0     0    10  775  982  1  0 99  0  0
 0  0   8160 1764768  14240 5818972    0    0     0     0  653  963  0  0 100  0  0
 0  0   8160 1765336  14240 5818964    0    0     0    24  645  954  0  0 100  0  0
 0  0   8160 1765160  14240 5818964    0    0     0     0  691  978  0  0 100  0  0
 0  0   8160 1765292  14240 5818956    0    0     0     0  640  938  0  0 100  0  0
 0  0   8160 1765424  14248 5818952    0    0     0   100  639  963  0  0 99  0  0
 0  0   8160 1765680  14248 5818952    0    0     0     0  649  946  0  0 100  0  0
 0  0   8160 1765828  14248 5818952    0    0     0     6  676  967  0  0 100  0  0
 0  0   8160 1765580  14248 5818952    0    0     0     0  635  997  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
