procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 708712  16920 6951324    0    0     0    56  642  964  0  0 100  0  0
 0  0   9756 707984  16920 6952088    0    0   384     0 1851  968  4  0 96  0  0
 0  0   9756 708488  16920 6952084    0    0     0     0  668  957  0  0 100  0  0
 0  0   9756 709232  16920 6952104    0    0     0     0  711  988  0  0 100  0  0
 0  0   9756 709792  16920 6952096    0    0     0     0  627  940  0  0 100  0  0
 0  0   9756 710056  16920 6952088    0    0     0     2  634  960  0  0 100  0  0
 0  0   9756 710544  16920 6952084    0    0     0     0  657  943  0  0 100  0  0
 0  0   9756 711456  16920 6952080    0    0     0    18  674  954  0  0 100  0  0
 0  0   9756 711456  16928 6952068    0    0     0    40  690  961  0  0 99  0  0
 6  0   9756 708012  16932 6955800    0    0  2050     0 2756 3138 15  1 84  1  0
11  0   9756 620240  16932 6964960    0    0  4332    44 34819 37431 56  6 38  0  0
12  0   9756 722420  16932 6973980    0    0  4602     0 22291 19017 78  4 18  0  0
12  0   9756 710748  16932 6984548    0    0  5170    20 7239 4796 95  3  2  0  0
11  0   9756 713664  16932 6984548    0    0     0     0 6678 2625 91  3  5  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   9756 695244  16956 7004832    0    0     0     0 3614 2776 84  2 13  0  0
10  0   9756 616928  16968 7016772    0    0  2816     0 10333 11441 74  2 23  0  0
 4  0   9756 596172  17036 7055240    0    0   262 13062 8531 5618 69  2 27  2  0
13  0   9756 575048  17112 7121532    0    0     0    58 7882 4434 42  1 56  0  0
12  0   9756 552700  17112 7121908    0    0     0     0 7518 4112 90  4  6  0  0
11  0   9756 554172  17124 7121924    0    0     4     0 5992 3090 93  4  4  0  0
10  0   9756 518060  17140 7133428    0    0     0     0 4879 4179 83  3 14  0  0
12  0   9756 452020  17192 7200192    0    0     0     0 2282 1828 48  1 51  0  0
11  0   9756 426924  17232 7221800    0    0     8    10 5808 2909 88  3  9  0  0
 8  2   9756 448120  17328 7259400    0    0    24 76924 5094 3867 68  2 26  3  0
 4  0   9756 364584  17460 7345808    0    0     8 24650 11802 12893 61  2 29  8  0
 7  0   9756 279204  17472 7355760    0    0     0    10 14416 15383 63  2 36  0  0
 8  0   9756 349604  17480 7359560    0    0     0     0 9000 10655 63  1 36  0  0
 8  0   9756 320288  17516 7389888    0    0     0    30 4437 2531 64  2 34  0  0
 6  0   9756 317664  17520 7393380    0    0     0     0 2824 2526 60  1 39  0  0
 4  0   9756 297384  17556 7413852    0    0     6     0 5735 4568 48  2 50  0  0
 6  0   9756 256896  17604 7454880    0    0     0    20 2348 1837 44  1 55  0  0
 6  1   9756 249112  17604 7459436    0    0     0 110418 2507 2003 46  1 46  7  0
 3  0   9756 251560  17784 7458608    0    0  1822   278 2331 2098 34  1 59  6  0
10  0   9756 252096  17784 7458636    0    0     0     0 1730 1562 28  0 71  0  0
 1  0   9756 252872  17784 7458628    0    0     0     0 1631 1608 26  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 253344  17784 7458612    0    0     0     2 1027 1115  5  0 94  0  0
 0  0   9756 252808  17784 7458576    0    0     0     0 2524  945  0  0 100  0  0
 0  0   9756 252924  17784 7458556    0    0     0     0  711  933  0  0 100  0  0
 0  0   9756 253328  17796 7458440    0    0     0  2128  723  937  0  0 99  1  0
 0  0   9756 253140  17796 7458420    0    0     0     0  652  918  0  0 100  0  0
 0  1   9756 183088  17868 7484244    0    0    20   504 3537 3266  9  1 90  0  0
 1  0   9756 103888  18016 7563292    0    0    28     0 1040  964  8  1 91  0  0
 1  0   9756 101700  17956 7564552    0    0    14     6 2909 1032  8  1 91  0  0
 2  0   9756 100716  17956 7567204    0    0     0     0 1342 1319 16  0 83  0  0
 2  0   9756 101260  17956 7567212    0    0     0     0 1510 1349 25  0 75  0  0
 2  0   9756 101492  17956 7567208    0    0     0    24 1311 1398 17  0 83  0  0
 2  1   9756  99764  17956 7567196    0    0     0 88824 1635 1391 17  0 78  5  0
 1  0   9756 106096  17964 7562892    0    0     0   224 1484 1425 17  0 78  5  0
 7  0   9756 549704  18088 7114724    0    0  5746     0 6358 7640 37  2 61  1  0
11  0   9756 541916  18088 7120272    0    0  2718     0 13318 12148 74  4 23  0  0
11  0   9756 512676  18088 7128712    0    0  4242     0 5857 5982 87  4  9  0  0
10  0   9756 579920  18088 7128652    0    0    62     0 4021 2900 91  4  6  0  0
12  0   9756 578680  18088 7128380    0    0     0     0 4983 2469 93  4  4  0  0
 7  0   9756 583144  18088 7128360    0    0     0     0 5207 3098 85  4 11  0  0
11  0   9756 581820  18100 7128268    0    0     0   324 9061 8505 71  3 26  0  0
11  0   9756 579268  18100 7128268    0    0     0     8 12575 3891 82  4 14  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   9756 583888  18100 7128244    0    0     0     0 13343 12466 86  4 10  0  0
11  0   9756 564080  18100 7128260    0    0     0    10 4804 3534 83  3 13  0  0
18  0   9756 583444  18100 7128244    0    0     0     0 9464 3772 87  4  8  0  0
13  0   9756 542264  18100 7128216    0    0     0     0 11413 6980 92  4  4  0  0
13  0   9756 541764  18100 7128224    0    0     0    26 7411 3595 92  4  4  0  0
12  0   9756 541968  18108 7128220    0    0     0    88 9795 7487 92  4  4  0  0
12  0   9756 513184  18108 7128224    0    0     0   392 9940 6719 88  4  8  0  0
12  0   9756 511572  18108 7128236    0    0     0     0 9666 6146 93  4  3  0  0
13  0   9756 526388  18108 7128236    0    0     0     0 9269 5699 87  4  9  0  0
10  0   9756 529352  18108 7128240    0    0     0    18 7370 3327 85  4 12  0  0
 6  0   9756 531244  18108 7128240    0    0     0     0 3214 2605 61  2 38  0  0
 5  0   9756 531324  18112 7128248    0    0     0     0 2303 2211 46  1 53  0  0
 3  0   9756 530860  18112 7128252    0    0     0     0 2819 1820 33  1 66  0  0
 2  0   9756 531488  18120 7128244    0    0     0    48 1513 1536 22  0 77  0  0
 0  0   9756 531496  18120 7128240    0    0     0     8  801 1003  2  0 98  0  0
 0  0   9756 531524  18120 7128204    0    0     0     0  783  982  0  0 100  0  0
 0  0   9756 531776  18124 7128020    0    0     0     6  787 1001  0  0 100  0  0
 0  0   9756 531676  18124 7129032    0    0   512     0  771  965  0  0 100  0  0
 0  0   9756 529752  18124 7131068    0    0  1024     0  716  954  0  0 100  0  0
 0  0   9756 528048  18124 7133100    0    0  1024    12  703  972  0  0 100  0  0
 0  0   9756 526312  18124 7135140    0    0  1024     0  690  943  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 524328  18132 7137160    0    0  1018    44  679  945  0  0 99  0  0
 0  0   9756 524612  18132 7137160    0    0     0     0  723  978  0  0 100  0  0
 0  0   9756 524628  18132 7137152    0    0     0     0  664  954  0  0 100  0  0
 0  0   9756 524808  18132 7137152    0    0     0     0  698  992  0  0 100  0  0
 0  0   9756 524064  18132 7138424    0    0   640     0  693  951  0  0 100  0  0
 8  1   9756 778252  18176 6881428    0    0  1374     2 1566 2789  5  0 94  0  0
 2  0   9756 774128  18176 6881924    0    0     0     0 12820 12296 58  2 40  0  0
13  0   9756 748956  18188 6900116    0    0  9208   244 21223 27393 81  4 15  0  0
13  0   9756 735224  18188 6914144    0    0  6918   186 3746 3218 96  3  1  0  0
13  0   9756 735288  18188 6914148    0    0     0     0 3423 2853 97  3  1  0  0
13  0   9756 735924  18188 6914104    0    0     0     8 3449 2923 96  3  1  0  0
 9  0   9756 737636  18192 6914732    0    0   132     0 10195 11540 82  3 15  0  0
13  0   9756 753384  18192 6914796    0    0     0     0 9761 7802 81  3 16  0  0
14  0   9756 753564  18192 6914928    0    0     0     6 3948 3177 93  3  4  0  0
13  0   9756 798816  18204 6915200    0    0     6     0 12476 13722 83  4 13  0  0
11  0   9756 798600  18212 6915216    0    0     0   166 3514 2980 96  3  1  0  0
14  0   9756 797988  18212 6915192    0    0     0     0 4229 2925 95  4  1  0  0
12  0   9756 799952  18212 6915196    0    0     0     0 4322 2938 96  3  1  0  0
 5  0   9756 800120  18224 6915216    0    0     6    14 3292 2894 75  2 23  0  0
 3  0   9756 800004  18236 6915252    0    0     6     0 1914 1797 29  0 70  0  0
 0  0   9756 799936  18260 6915280    0    0    12     6 1493 1433 17  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 799712  18260 6915284    0    0     0     0  796 1003  0  0 100  0  0
 0  0   9756 800356  18260 6915284    0    0     0     0  756  971  0  0 100  0  0
 0  0   9756 801208  18272 6915288    0    0     2   202  676  973  0  0 99  1  0
 0  0   9756 801068  18272 6915284    0    0     0     0  676  948  0  0 100  0  0
 0  0   9756 801500  18272 6915284    0    0     0    10  732  986  0  0 100  0  0
 0  0   9756 801656  18272 6915796    0    0   256     0  722  957  0  0 100  0  0
 0  0   9756 801780  18272 6915796    0    0     0     0  670  946  0  0 100  0  0
 0  0   9756 801276  18272 6915784    0    0     0     2  661  960  0  0 100  0  0
 0  0   9756 801680  18272 6915784    0    0     0     0  664  969  0  0 100  0  0
 0  0   9756 802088  18272 6915784    0    0     0   178  732  939  0  0 100  0  0
 0  0   9756 802148  18280 6915796    0    0     0    42  711  946  0  0 99  0  0
 0  0   9756 802148  18280 6915796    0    0     0     0  687  940  0  0 100  0  0
 0  0   9756 801528  18280 6915796    0    0     0    10  673  964  0  0 100  0  0
 0  0   9756 801324  18280 6915796    0    0     0     0  665  943  0  0 100  0  0
 0  0   9756 801464  18280 6915792    0    0     0    14  677  961  0  0 100  0  0
 0  0   9756 800784  18280 6916652    0    0   416     0 1619 2333  1  0 98  0  0
 5  0   9756 771676  18280 6917508    0    0    76     0 4199 4760 25  1 74  0  0
 7  0   9756 744596  18280 6917492    0    0     0    66 20013 23843 56  2 41  0  0
15  0   9756 753396  18288 6917496    0    0     0   254 21864 17389 80  5 15  0  0
12  0   9756 741136  18288 6929664    0    0  6090     0 3422 3003 94  4  2  0  0
12  0   9756 741776  18288 6929664    0    0     0     0 3388 2995 95  4  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0   9756 721176  18288 6929964    0    0     0     0 6284 5570 83  3 14  0  0
15  0   9756 719556  18288 6929980    0    0     0     8 14763 12117 90  4  6  0  0
10  0   9756 721324  18288 6930220    0    0     0     0 9395 5190 87  4  9  0  0
11  0   9756 721324  18304 6930436    0    0     6     0 8665 8136 87  4 10  0  0
12  0   9756 721452  18312 6930600    0    0     0   292 5177 4186 90  4  6  0  0
13  0   9756 722328  18312 6930604    0    0     0     0 3544 3038 96  4  1  0  0
12  0   9756 723216  18312 6930604    0    0     0   312 4397 3127 94  4  2  0  0
 7  0   9756 722932  18420 6930668    0    0    52     0 3245 2958 78  2 18  1  0
 3  0   9756 721684  18444 6930740    0    0    12    12 2482 2486 50  1 49  0  0
 1  0   9756 721716  18456 6930816    0    0     4     0 1484 1509 17  0 83  0  0
 0  0   9756 721384  18476 6930824    0    0    10     0  802 1011  1  0 98  0  0
 0  0   9756 721672  18476 6930824    0    0     0    14  667  948  0  0 100  0  0
 0  0   9756 722292  18484 6930824    0    0     0   390  714  966  0  0 99  1  0
 0  0   9756 722732  18484 6930824    0    0     0     0  714  991  0  0 100  0  0
 0  0   9756 723352  18484 6930808    0    0     0     0  675  912  0  0 100  0  0
 0  0   9756 723404  18484 6930824    0    0     0     0  709  923  0  0 100  0  0
 0  0   9756 723772  18484 6930816    0    0     0     2  663  945  0  0 100  0  0
 0  0   9756 724156  18484 6930820    0    0     0     0  646  911  0  0 100  0  0
 0  0   9756 724032  18484 6930816    0    0     0    10  661  933  0  0 100  0  0
 0  0   9756 723856  18484 6930816    0    0     0     0  704  926  0  0 100  0  0
 0  0   9756 724104  18492 6930796    0    0     0    38  646  938  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 724236  18492 6930800    0    0     0     0  663  954  0  0 100  0  0
 0  0   9756 724484  18492 6930796    0    0     0     0  663  939  0  0 100  0  0
 0  0   9756 724608  18492 6930796    0    0     0     6  654  940  0  0 100  0  0
 6  0   9756 717880  18492 6931644    0    0     0     0 11274 10427 35  2 63  0  0
13  0   9756 700156  18492 6935272    0    0  1812     0 21762 27685 67  3 30  0  0
12  0   9756 700036  18492 6935268    0    0     0    10 6143 6162 94  4  2  0  0
12  0   9756 700564  18492 6935256    0    0     0     0 3519 3108 96  4  1  0  0
12  0   9756 700644  18500 6935248    0    0     0   492 3529 3044 95  4  1  0  0
 9  0   9756 735368  18516 6935592    0    0     8     0 11778 16863 80  4 16  0  0
12  0   9756 714112  18516 6935688    0    0     0     0 6089 5199 86  4 11  0  0
10  0   9756 713836  18564 6936000    0    0    20    24 10095 4539 85  4 11  0  0
12  0   9756 713712  18576 6936248    0    0     6     0 11927 11907 82  5 14  0  0
13  0   9756 713512  18576 6936248    0    0     0     0 4016 3191 95  4  1  0  0
12  0   9756 713668  18576 6936240    0    0     0     0 4193 2870 95  4  1  0  0
12  0   9756 713536  18576 6936312    0    0     0     0 5861 3878 94  4  2  0  0
 7  0   9756 716180  18596 6936360    0    0     6   396 3518 3098 82  3 15  0  0
 5  0   9756 716540  18608 6936424    0    0     6     0 2408 2313 45  1 55  0  0
 1  0   9756 714196  18608 6936472    0    0     0     0 1639 1588 21  0 79  0  0
 1  0   9756 714312  18608 6936476    0    0     0     0 1109 1213  8  0 91  0  0
 0  0   9756 713732  18608 6936500    0    0     0     0  861 1066  3  0 97  0  0
 0  0   9756 713632  18612 6936524    0    0     0     6  819 1009  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 714160  18612 6936520    0    0     0     0  690  948  0  0 100  0  0
 0  0   9756 713880  18612 6936528    0    0     0    14  733  962  0  0 100  0  0
 0  0   9756 715588  18620 6936516    0    0     0   376  716  951  0  0 99  1  0
 0  0   9756 715852  18620 6936516    0    0     0     0  698  945  0  0 100  0  0
 2  0   9756 715640  18620 6936508    0    0     0    14  812 1226  1  0 99  0  0
 6  0   9756 706056  18620 6937360    0    0     0     0 19386 22778 31  2 67  0  0
16  0   9756 672948  18620 6937372    0    0     0    64 33387 39044 61  4 34  0  0
12  0   9756 676048  18620 6937372    0    0     0     0 4981 2946 96  4  1  0  0
15  0   9756 676420  18620 6937376    0    0     0     0 3544 3010 96  3  1  0  0
12  0   9756 677080  18620 6937376    0    0     0     0 3791 3328 96  3  1  0  0
10  0   9756 675556  18632 6937632    0    0     0   172 6965 6284 84  3 12  0  0
10  1   9756 676300  18636 6937712    0    0     2   372 12440 12238 89  4  7  0  0
 9  0   9756 671864  18636 6937968    0    0     0     0 8619 5347 87  3  9  0  0
10  0   9756 671652  18640 6938380    0    0     0     0 8739 5988 76  4 20  0  0
12  0   9756 675084  18640 6938384    0    0     0     0 6785 5723 93  4  3  0  0
14  0   9756 675840  18640 6938384    0    0     0     0 3563 3006 96  4  1  0  0
13  0   9756 676036  18640 6938388    0    0     0     6 4210 3001 95  3  2  0  0
 8  0   9756 676284  18664 6938440    0    0    12     0 3395 2969 77  2 20  0  0
 5  0   9756 678148  18676 6938532    0    0     0   466 2459 2223 44  1 55  0  0
 0  0   9756 678380  18680 6938604    0    0     0    12 1370 1489 17  0 83  0  0
 0  0   9756 678896  18680 6938596    0    0     0     0  682  938  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 677440  18680 6938596    0    0     0    18  813  979  0  0 100  0  0
 0  0   9756 677840  18680 6938592    0    0     0     0  715  983  0  0 100  0  0
 0  0   9756 677840  18680 6938592    0    0     0     0  688  946  0  0 100  0  0
 0  0   9756 678836  18680 6938588    0    0     0     0  680  944  0  0 100  0  0
 0  0   9756 679208  18692 6938588    0    0     2   282  697  971  0  0 99  1  0
 0  0   9756 680324  18692 6938588    0    0     0     0  688  947  0  0 100  0  0
 0  0   9756 680564  18692 6938588    0    0     0     0  730  951  0  0 100  0  0
 0  0   9756 680324  18692 6938580    0    0     0     0  662  954  0  0 100  0  0
 0  0   9756 680344  18692 6938568    0    0     0     8  894 1376  1  0 99  0  0
10  0   9756 677188  18692 6939428    0    0     0     0 14079 18031 56  3 41  0  0
12  0   9756 677148  18692 6939436    0    0     0     0 12631 15113 89  5  6  0  0
12  0   9756 677700  18692 6939440    0    0     0     0 3569 3024 96  4  1  0  0
15  0   9756 677112  18700 6939448    0    0     0   206 3526 3050 95  4  2  0  0
12  0   9756 677112  18704 6939436    0    0     0   410 3772 3246 95  4  1  0  0
10  0   9756 675844  18716 6939992    0    0     0     0 9986 10653 72  3 25  0  0
12  0   9756 675596  18716 6940092    0    0     0    10 7726 6511 86  4 10  0  0
11  0   9756 673516  18728 6940420    0    0     0     0 6345 5099 87  4  9  0  0
12  0   9756 675112  18728 6940424    0    0     0     0 6872 4960 93  4  2  0  0
13  0   9756 675248  18728 6940424    0    0     0    16 3635 3138 95  4  1  0  0
11  0   9756 676144  18732 6940480    0    0     0     0 3558 3068 92  3  5  0  0
 9  0   9756 676120  18744 6940492    0    0     0   394 3855 3067 86  3 10  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   9756 675764  18780 6940584    0    0    18     0 2828 2516 54  1 44  0  0
 1  0   9756 675268  18780 6940652    0    0     0     0 1907 1865 27  0 72  0  0
 0  0   9756 675576  18780 6940648    0    0     0     0 1120 1225  8  0 92  0  0
 0  0   9756 675724  18780 6940660    0    0     0     0  757  963  0  0 100  0  0
 0  0   9756 676228  18780 6940660    0    0     0     8  704  977  0  0 100  0  0
 1  0   9756 676096  18780 6940664    0    0     0     0  713  914  0  0 100  0  0
 0  0   9756 676940  18788 6940648    0    0     0   364  700  956  0  0 99  1  0
 0  0   9756 677188  18788 6940652    0    0     0     0  663  947  0  0 100  0  0
 0  0   9756 677624  18788 6940648    0    0     0     0  637  920  0  0 100  0  0
 0  0   9756 677748  18788 6940636    0    0     0     8  678  930  0  0 100  0  0
 0  0   9756 678392  18788 6940648    0    0     0     0  684  920  0  0 100  0  0
 0  0   9756 677864  18788 6940652    0    0     0     0  664  932  0  0 100  0  0
 0  0   9756 677996  18788 6940652    0    0     0    10  748  969  0  0 100  0  0
 0  0   9756 677748  18788 6940652    0    0     0     0  644  945  0  0 100  0  0
 0  0   9756 678492  18796 6940652    0    0     0   442  769  944  0  0 99  0  0
 0  0   9756 678120  18796 6940656    0    0     0     0  725  951  0  0 100  0  0
 0  0   9756 677872  18796 6940660    0    0     0     0  650  938  0  0 100  0  0
 0  0   9756 677252  18796 6940660    0    0     0     0  669  939  0  0 100  0  0
 0  0   9756 678492  18796 6940664    0    0     0     0  701  932  0  0 100  0  0
 0  0   9756 677624  18796 6940664    0    0     0     0  667  982  0  0 100  0  0
 8  0   9756 675752  18796 6941592    0    0    50     0 4181 4554 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   9756 675448  18796 6941628    0    0     0     0 12629 16441 65  3 32  0  0
12  0   9756 675156  18804 6941632    0    0     0   212 14286 15712 85  5 10  0  0
14  0   9756 675900  18804 6941632    0    0     0     0 3408 3011 95  4  1  0  0
12  0   9756 676448  18804 6941624    0    0     0     0 3506 3129 94  4  2  0  0
 7  0   9756 672984  18816 6942092    0    0     0     0 5331 4070 84  3 12  0  0
13  0   9756 668340  18816 6942180    0    0     0     0 26720 27019 71  5 24  0  0
13  0   9756 670996  18816 6941400    0    0     0    20 5103 3708 92  4  4  0  0
11  0   9756 670484  18816 6941356    0    0     0     0 7945 6757 87  4  9  0  0
12  0   9756 671352  18816 6941432    0    0     0     2 4595 3814 94  4  3  0  0
13  0   9756 671504  18824 6941452    0    0     0   806 3646 3045 96  3  1  0  0
11  0   9756 671132  18824 6941444    0    0     0     0 4800 2925 93  4  3  0  0
 4  0   9756 671760  18824 6941468    0    0     0    14 3349 2969 73  2 25  0  0
 3  0   9756 670016  18824 6941840    0    0     0     0 6672 6233 32  1 67  0  0
 0  0   9756 669536  18828 6941848    0    0     2     0 5685 4430 17  1 82  0  0
 3  0   9756 668956  18828 6941848    0    0     0     0 5535 2985 15  1 84  0  0
 5  0   9756 668284  18828 6941836    0    0     0     0 12273 8069 29  1 69  0  0
 5  1   9756 669768  18840 6941832    0    0     0   344 16278 12750 34  2 65  0  0
 4  0   9756 670028  18840 6941836    0    0     0     0 14076 10296 33  1 65  0  0
 3  0   9756 670028  18840 6941836    0    0     0   690 15762 10600 36  1 63  0  0
 4  0   9756 670064  18840 6941836    0    0     0     0 10369 5947 29  1 70  0  0
 0  0   9756 670304  18840 6941888    0    0     0     0 3336 2443 11  0 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   9756 670912  18840 6941884    0    0     0     0  651  926  0  0 100  0  0
 0  0   9756 671392  18840 6941884    0    0     0     0  677  916  0  0 100  0  0
 0  0   9756 671540  18840 6941884    0    0     0    18  650  946  0  0 100  0  0
 0  0   9756 671444  18848 6941884    0    0     0   200  729 1000  0  0 99  1  0
 2  0   9756 671576  18848 6942684    0    0     0     0 1894 2460  5  0 94  0  0
 2  0   9756 697368  18848 6942780    0    0     0    12 30843 33194 11  2 88  0  0
14  0   9756 718572  18848 6942796    0    0     0     0 15624 18742 71  4 25  0  0
13  0   9756 718076  18848 6942796    0    0     0     4 3392 3077 96  3  1  0  0
12  0   9756 718160  18848 6942792    0    0     0     0 3478 3039 96  3  1  0  0
13  0   9756 718740  18848 6942792    0    0     0     0 3532 3009 96  4  0  0  0
13  0   9756 718140  18848 6942796    0    0     0     0 4182 2894 95  4  2  0  0
11  0   9756 714728  18860 6943024    0    0     2   216 5674 3654 89  3  7  0  0
 6  0   9756 695248  18988 6943652    0    0    58    34 11777 9415 58  2 39  1  0
12  0   9756 691156  18988 6943744    0    0     0     0 14003 16190 74  4 22  0  0
11  0   9756 690536  18988 6943756    0    0     0     0 4229 2909 92  4  5  0  0
11  0   9756 690776  18988 6943760    0    0     0     8 3682 3163 88  3  9  0  0
11  0   9756 691300  18988 6943760    0    0     0     0 3707 3161 88  3  9  0  0
 8  0   9756 694036  18992 6943812    0    0     0     0 3269 2830 71  2 27  0  0
 1  0   9756 694268  18992 6943852    0    0     0     0 2655 2253 44  1 55  0  0
 1  0   9756 695036  19000 6943912    0    0     0   566 7222 12497  5  0 93  2  0
 1  0   9756 695424  19000 6943912    0    0     0   470 1190 1177  9  0 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   9756 695084  19000 6944252    0    0     0     0 1084 1184  8  0 91  0  0
 2  0   9756 695760  19000 6944240    0    0     0    12 1120 1185  8  0 91  0  0
 1  0   9756 695388  19000 6944236    0    0     0     0 1189 1194  8  0 91  0  0
 0  0   9756 695240  19000 6944216    0    0     0     0  713  962  0  0 99  0  0
 0  0   9756 695992  19000 6944212    0    0     0     8  670  938  0  0 100  0  0
 0  0   9756 696316  19008 6944168    0    0     0   106  636  920  0  0 99  0  0
 0  0   9756 696856  19008 6944168    0    0     0     0  667  941  0  0 100  0  0
 0  0   9756 696764  19008 6944132    0    0     0     0  695  946  0  0 100  0  0
 0  0   9756 697756  19008 6944132    0    0     0     0  701  968  0  0 100  0  0
 0  0   9756 697640  19008 6944092    0    0     0     0  676  955  0  0 100  0  0
 0  0   9756 698012  19008 6944088    0    0     0     0  662  939  0  0 100  0  0
 0  0   9756 698104  19008 6944064    0    0     0     8  641  948  0  0 100  0  0
 6  0   9756 698228  19008 6944080    0    0     0     0  898 1350  1  0 99  0  0
10  0   9756 671632  19016 6944860    0    0     0   196 29581 33705 56  5 39  0  0
13  0   9756 673828  19016 6944868    0    0     0     2 9879 11286 92  5  4  0  0
12  0   9756 674324  19016 6944844    0    0     0     0 3460 3029 95  3  2  0  0
12  0   9756 674672  19016 6944848    0    0     0    18 3374 3036 95  4  1  0  0
14  0   9756 674920  19016 6944828    0    0     0     0 3513 2977 95  4  1  0  0
11  0   9756 668592  19016 6945232    0    0     0     0 16302 19839 75  4 21  0  0
12  0   9756 668600  19016 6945248    0    0     0    14 5542 4925 93  4  4  0  0
11  0   9756 729956  19016 6945792    0    0     0     0 11648 14407 61  3 35  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   9756 710000  19024 6945768    0    0     0   736 6391 4600 85  3 12  0  0
11  0   9756 770636  19024 6945784    0    0     0     0 6864 6755 80  4 16  0  0
11  0   9756 770916  19024 6945764    0    0     0     0 13712 16045 78  4 18  0  0
10  0   9756 709536  19028 6945948    0    0     0     0 11692 12532 79  4 18  0  0
 6  0   9756 709652  19028 6946000    0    0     0     0 2663 2680 58  1 41  0  0
 4  0   9756 708892  19028 6946076    0    0     0    10 2174 2143 39  1 60  0  0
 4  0   9756 708396  19028 6946076    0    0     0     0 2077 1925 34  0 65  0  0
 1  0   9756 709776  19036 6946108    0    0     0   344 1574 1555 20  0 79  0  0
 0  0   9756 708680  19036 6946124    0    0     0    10  743  982  1  0 99  0  0
 0  0   9756 708580  19036 6946120    0    0     0     0  699  941  0  0 100  0  0
 0  0   9756 709092  19036 6946116    0    0     0     0  686  926  0  0 100  0  0
 0  0   9756 709472  19036 6946096    0    0     0     0  706  916  0  0 100  0  0
 0  0   9756 709524  19036 6946088    0    0     0     0  662  959  0  0 100  0  0
 0  0   9756 710516  19036 6946084    0    0     0    22  698  935  0  0 100  0  0
 0  0   9756 710816  19036 6946076    0    0     0     0  654  925  0  0 100  0  0
 0  0   9756 712076  19044 6946080    0    0     0   116  668  941  0  0 99  0  0
 0  0   9756 712960  19044 6946084    0    0     0     0  708  936  0  0 100  0  0
 8  0   9756 707464  19044 6946940    0    0     0     0 14822 17731 41  2 57  0  0
11  0   9756 728172  19044 6946948    0    0     0     4 21964 25910 71  4 25  0  0
12  0   9756 730224  19044 6946948    0    0     0     0 9200 7694 94  4  2  0  0
13  0   9756 730416  19044 6946940    0    0     0     0 3377 3017 95  4  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0   9756 730788  19044 6946940    0    0     0     0 3457 3031 95  4  1  0  0
10  0   9756 726200  19592 6947236    0    0   272     0 9373 8609 81  4 12  3  0
12  1   9756 724776  19628 6947336    0    0    14   482 11053 5481 92  4  4  0  0
11  0   9756 725420  19664 6947704    0    0    16     0 5374 4342 89  3  8  0  0
12  0   9756 724140  19664 6947964    0    0     0     8 6793 5586 85  4 11  0  0
