procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 15 12780116 326088   2212 350696   16 53902 46138 53902 8348 2724 44  6 25 25  0	
 4 13 12780044 197364   2212 447448   32    0 76038     0 8662 2927 44  3 15 38  0	
 0 18 12780032 200720   2220 426128    0    0 65396    10 12661 3257 30  3 30 37  0	
 5  9 12899792 241544   2220 461108   16 59904 31612 59904 12507 6747 26  7 24 43  0	
 0  7 12902832 194608   2228 434444   16 1536 60890  1536 14801 8634 31  4 35 31  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  7 13028732 343452   2236 459472   48 62976 14640 62984 5390 2963 15  6 59 19  0	
 3  8 13034848 227796   2236 575212    0 3072 58244  3072 5426 2760 26  2 41 32  0	
 1 10 13060876 378000   2244 418788   16 13020 39936 13030 5162 2654 18  2 35 45  0	
 5  7 13060828 288448   2244 473664   16    0 60486     0 6256 2829 32  2 46 20  0	
 2  5 13060792 181272   2240 475616   16    0 62876     0 6556 2908 34  2 39 25  0	
 2  6 13060772 203212   2248 452268   16    0 59390    10 5462 2732 24  2 54 20  0	
 3  3 13060708 182860   2248 472844   32    0 63232     0 6021 2792 29  2 49 21  0	
 0  0 13060700 200136   2248 456152    0    0 44572    42 4919 2597 18  1 66 16  0	
 0  0 13060648 204512   2256 450116    0    0 14844    16 2399 2070  0  1 98  2  0	
 0  0 13060616 188564   2260 466496   32    0  8084    16 1745 1839  0  0 99  1  0	
 0  0 13060564 187892   2260 466580   32    0    70     0  946 1610  0  0 100  0  0	
 0  0 13060532 187716   2268 467084    0    0   320    18  932 1604  0  0 99  0  0	
 0  0 13060520 187612   2272 467212   16    0    18    12  857 1550  0  0 100  0  0	
11  6 13060472 198160   2288 458940   32    0 14188    16 3197 3136  9  1 75 15  0	
 7 10 13060436 203364   2288 338496   16    0 60616     0 26490 9467 68  7  9 15  0	
 4 11 13060388 180280   2740 413872   16    0 55316     0 14332 7844 37  3 32 29  0	
 3 13 13060356 224308   4176 386644   16    0 52640     6 8754 6515 26  2 40 32  0	
 4 13 13060344 206712   5728 287816    0    0 55884     0 6238 2848 35  2 36 27  0	
 4 15 13060300 187264   6328 294028   48    0 48344     0 4741 2853 24  2 27 47  0	
 4 13 13060264 202080   3992 208724   16    0 57268    24 11250 2915 42  3 23 33  0	
 5 14 13060216 199772   3984 209732    0    0 60536     0 5404 2801 29  2 34 35  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 14 13068372 191216   3780 186332   32 4096 60374  4136 7900 2788 39  3 30 29  0	
 6 12 13113788 195196   3780 135248    0 22712 63582 22756 59144 2964 47  6 22 25  0	
 5 13 13128292 193060   3780 131276   16 7276 64760  7276 17091 2947 38  3 20 39  0	
 6 15 13128256 186984   3792  75708   48    0 60416    18 8492 2862 45  2 20 33  0	
 4 16 13130296 265444   3864  49612   16 1026 54816  1038 13101 3159 52  4 13 31  0	
 5 11 13182904 162744   3892 164528   16 26340 60878 26468 11380 5548 21  3 33 44  0	
 2 10 13311072 172708   3784 228648   32 64114 36260 64234 4700 3392 12  3 41 43  0	
 4 12 13467056 165632   3608 251312   16 78012 14120 78088 4813 2440 21  5 16 58  0	
 1  4 13586020 200324   3628 301684    0 59552 25676 59568 3838 2609 14  4 54 27  0	
 2  2 13614780 187960   3624 343420   48 14348 45594 14348 4698 2763 19  2 56 23  0	
 2  3 13672116 191304   3632 270252    0 28672 33758 28696 6222 3191 25  4 55 17  0	
 3  0 13820772 221100   3632 272984    0 74432 17502 74432 16896 13640  9  9 75  8  0	
 5  6 13940376 431180   3632 307460   48 59740 17436 59740 13724 8850 27  7 56  9  0	
 7  4 13940364 208548   3636 349380    0    0 39568    12 11099 4215 54  4 24 19  0	
 8  4 14004256 201532   3604 253180   32 32010 50566 32010 81605 3619 55  8 18 19  0	
 3  2 14020668 188076   3872 264568   16 8184 48026  8184 18271 3270 38  3 33 25  0	
 6  5 14227980 331792   3884 302788   16 103680  8554 103724 25584 2604 26 11 58  5  0	
10  3 14231020 195984   3888 403596   16 1536 63190  1608 11222 2778 58  3 13 27  0	
 7  3 14322108 217724   3904 419696   32 45568 32036 83984 8687 3030 29  4 24 43  0	
 3  2 14353820 223464   3908 453228    0 15872 27718 15872 5992 2548 26  2 55 17  0	
 2  0 14534992 348320   3924 406668    0 90592 11686 90592 17896 2480 24  9 52 15  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 14663012 529472   3932 407528   46 64038    52 64050 3320 1979  0  5 93  2  0	
 0  0 14662972 529444   3932 407328   64    0    64     0  875 1586  0  0 99  0  0	
 0  1 14662912 529136   3932 407372    0    0    10     0  890 1592  0  0 100  0  0	
 0  0 14662896 529020   3940 407312   16    0   112    10  878 1574  0  0 100  0  0	
 0  0 14662884 528932   3940 407540   16    0    16     0  873 1582  0  0 100  0  0	
 0  0 14662836 528352   3940 407544   32    0    32     0  876 1571  0  0 100  0  0	
 0  0 14662804 522900   3948 413364    0    0  3088     8  942 1693  0  0 98  1  0	
 0  0 14662736 523248   3948 413740   32    0    32     0  898 1602  0  0 100  0  0	
 0  0 14662724 523608   3948 413892    0    0    86     0  882 1557  0  0 100  0  0	
 4 11 14662708 528460   4008 408840    0    0 32090    64 5058 3324 17  2 50 31  0	
 4 10 14662660 318660   4008 523416   32    0 57760     0 7615 3013 34  3 30 33  0	
 4 11 14662628 210500   4008 652308   16    0 64016     0 6004 3439 28  2 42 29  0	
 4 11 14662564 199524   3764 620964   48    0 55684    60 5608 2944 30  2 42 27  0	
 3 12 14657608 203888   3764 613004  992    0 64586     0 7139 3041 31  2 40 27  0	
 2 13 14655388 207436   3732 585024 1104    0 59086   144 5742 2937 31  2 42 25  0	
 3 11 14655336 266324   3732 483620   16    0 56080     0 6423 3477 30  2 36 32  0	
 5 10 14653240 211196   3732 543164 1056    0 69024     0 6517 3655 30  2 36 32  0	
 5 14 14653212 203360   3740 542000   32    0 63804    16 10144 3229 43  3 27 27  0	
 5 12 14653152 242580   3740 430776   16    0 62738     0 9798 2863 39  3 28 31  0	
 6 11 14653144 198964   3740 470612   16    0 65092     2 8218 3003 37  2 31 30  0	
 2 11 14653092 208552   3752 386088    0    0 61560    18 11773 4156 37  3 32 28  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  7 14653064 202424   3752 412896   16    0 55122     0 11873 7057 34  3 35 28  0	
 5 11 14653036 217684   3752 412492   30    0 59872     0 11931 7565 33  3 36 28  0	
 7 15 14652988 260856   3760 185072   32    0 64348     8 22541 6016 46  6 24 24  0	
13 11 14652972 210628   3760 177412    0    0 65858     0 40643 3153 44  4 24 28  0	
 5 12 14652916 187304   3760 199128   32    0 65964     0 9103 3050 37  2 28 33  0	
 5 17 14652880 190100   2288 126812   16    0 71754    10 11616 2782 45  3 18 34  0	
 3 12 14652816 199332   2288 114404   32    0 60902    44 15727 3411 47  3 20 30  0	
 5 14 14652800 202948   2220 111828    0    0 68062    14 7523 2980 37  2 24 37  0	
 4 14 14652788 192648   2228 123660   16    0 65944    40 8026 2921 40  2 25 33  0	
 4 10 14652708 194560   2164 121208   48    0 99790    16 9728 4659 34  2 32 33  0	
 4 10 14652700 200720   2168 115600   16    0 65094    40 6564 3002 37  2 31 29  0	
 5  5 14652628 195752   2168 119260   48    0 64490     0 6213 3088 34  2 38 26  0	
 0  0 14652608 196132   2176 117616    0    0 15568    18 3115 2197 15  1 81  4  0	
 0  0 14652568 195704   2180 118384   16    0   402     0  939 1600  0  0 99  0  0	
 0  1 14652532 195176   2752 118968   16    0   570    36 1002 1661  0  0 99  1  0	
 0  0 14652520 195192   2752 118952    0    0     0     0  921 1593  0  0 100  0  0	
 0  0 14652448 195248   2752 118928   32    0    32     0  895 1589  0  0 100  0  0	
 0  0 14652440 195668   2760 118956    0    0     0     6  903 1586  0  0 99  0  0	
 0  0 14652388 195844   2760 119364   32    0   246     0  971 1617  0  0 99  0  0	
 0  0 14652356 196068   2892 119384   16    0    82     0  911 1568  0  0 99  0  0	
 0  0 14652340 195916   2900 119472   16    0    54    56  963 1608  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 14652280 195584   2900 119468   16    0    16     0  916 1600  0  0 100  0  0	
 0  8 14652264 229192   2760  55736    0    0 25160    16 22411 7171 35  4 44 17  0	
 3 16 14652216 183788   2524  94684   48    0 45520    48 10075 6235 27  2 31 40  0	
 3 13 14652180 205872   2420  73840   16    0 43638     0 4930 2578 27  1 34 38  0	
 4 15 14652168 196912   2440  83568   16    0 52136    96 4998 2775 27  1 34 38  0	
 2 17 14652036 195356   2292  49060   32    0 149004    74 60860 7891 36  3 18 43  0	
 5 14 14652000 206272   2268  36804   48    0 64158     0 5755 2982 28  2 34 37  0	
 6 13 14651988 208864   2156  32372   16    0 58890     0 8708 2812 38  2 20 40  0	
 4 15 14651920 202508   2124  41296   16    0 60552    16 10495 2942 36  3 28 33  0	
 5 13 14651912 202328   2248  43328   16    0 62880    28 8850 2844 38  2 29 31  0	
 3 16 14651856 204232   2240  42248    0    0 86550     0 8396 4061 35  2 32 31  0	
 3 19 14651820 186424   2388  59412   16    0 58408    14 5931 2873 34  2 34 30  0	
 5 13 14651756 199464   2276  47868   64    0 64076     4 7320 2897 36  2 29 33  0	
 0  1 14651692 190840   3132  54152    0    0 70012    64 12930 6404 24  3 45 28  0	
 0  1 14651656 196500   2792  47708   48    0 16200     0 2406 2098  0  1 98  1  0	
 0  0 14651644 202724   2760  41904    0    0 16498    54 2496 2156  0  1 97  2  0	
 0  0 14651576 212248   2760  32804   48    0 16256     0 2422 2122  0  1 98  1  0	
 0  0 14651560 215176   2756  30024   16    0  5994    72 1567 1847  0  0 98  1  0	
 0  0 14651512 214928   2764  30052    0    0     0     8  887 1581  0  0 100  0  0	
 0  0 14651476 214532   2764  31032   16    0   468     6  937 1619  0  0 99  0  0	
 0  0 14651468 210356   2764  35152   16    0  2252     0  961 1644  0  0 99  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 14651400 210108   2776  35420   16    0    24    12  930 1622  0  0 99  0  0	
 0  0 14651388 210372   2776  35416    0    0     0     6  875 1558  0  0 100  0  0	
 0  0 14651336 209776   2776  35360   48    0    48     0  909 1591  0  0 100  0  0	
 0  0 14651300 209804   2784  35412   16    0    16    12  929 1591  0  0 99  0  0	
 0  0 14651288 210132   2784  35440    0    0    50     0  896 1586  0  0 99  0  0	
 0  0 14651224 209900   2784  35516   32    0    32     0  933 1609  0  0 100  0  0	
 0  1 14651212 210248   2808  35896   16    0   156    58 1015 1707  0  0 99  0  0	
 4  0 14651164 205392   2808  39492   16    0  1890     0 1474 2354  1  0 94  5  0	
 3  8 14651128 209764   2692  66536   16    0 34612     0 16321 8635 29  3 37 31  0	
 3 10 14651120 229384   2848  48712   16    0 46508    80 14511 9594 28  3 43 26  0	
 5 12 14651044 204340   2376 113016   16    0 59624     0 7468 4575 29  2 41 28  0	
 4 12 14651032 207768   2376  71672    0    0 52842     0 7858 2955 30  3 38 30  0	
 4 13 14650996 193220   2384  83528   32    0 60484    30 5279 2873 29  3 41 28  0	
 0 20 14714444 157760   2484  77128    0 31748 48270 31828 23193 2955 46  6 10 39  0	
 8 16 14808316 195048   2216  68532   96 47006 205474 47062 36422 11288 37  3 22 39  0	
 4 15 14808280 201424   2216  67020   16    0 58922     0 12361 2756 37  2 21 40  0	
 5 13 14808264 195492   2216  72552    0    0 63074     0 5629 2993 29  3 27 41  0	
 5 15 14824764 191480   2216  82984   32 8286 80122  8296 9185 4389 26  2 35 36  0	
 4 13 14824752 218432   2292  51632   16    0 59788   102 6995 2838 32  2 28 38  0	
 2  7 14824704 218440   2276  50524   32    0 40482     0 4582 2587 17  1 38 44  0	
 1  0 14824496 201812   3192  66712   96    0 129148    28 23720 13715  1  1 76 22  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 14824428 184000   3192  84540   16    0  8838     0 2169 1922  0  0 97  2  0	
 0  0 14824416 183560   3216  84644   16    0    22   360 1009 1578  0  0 98  1  0	
 0  0 14824400 184940   3216  84684    0    0     0     0  867 1564  0  0 100  0  0	
 0  0 14824356 185520   3216  84688   32    0    32     0  867 1595  0  0 100  0  0	
 0  0 14824316 185452   3224  84640   32    0    32   154  934 1571  0  0 99  0  0	
 0  0 14824252 185160   3224  84760   16    0    54     0  896 1608  0  0 100  0  0	
 3  1 14824236 185724   3232  84752    0    0     0    14  825 1545  0  0 100  0  0	
 3  9 14824224 214728   2616  56156    0    0 25948     0 3955 3532 12  2 60 27  0	
 2 12 14891768 225164   2560 112592   48 33794 55252 33794 12365 7048 35  5 25 34  0	
 2 15 14891732 194500   2568 143148   16    0 58206    32 5337 2883 26  3 32 39  0	
 3 16 14894748 189460   2528 143552   16 1536 57562  1538 5466 2957 30  2 37 31  0	
 4 14 14897792 192560   2504 122968   16 1536 58080  1536 8900 3215 32  7 25 35  0	
 4 21 14916216 197336   2460 124900    0 9216 45342  9230 15061 2703 34  3 15 48  0	
 6 15 14922304 179936   2460 143524   32 3072 48618  3076 5918 2716 27  2 24 47  0	
 5 14 14922276 195440   2460 128700   16    0 60356     0 6341 2818 29  2 30 38  0	
 6 17 14987636 170344   2580 237928  334 32768 302032 32792 41296 15070 34  4 29 33  0	
11 15 14990456 200856   2636 206212  384 1536 43028  1550 7161 2592 22  2 37 39  0	
 3  8 14993516 188820   2680 218492    0 1536 51300  1562 4926 2784 25  2 37 35  0	
 3  3 15137832 180980   2956 305352   32 72192 88416 72348 13642 9247 15  3 60 22  0	
 1  7 15153164 157380   3092 330328   16 7680 38638  7686 4282 2556 19  2 46 32  0	
 1  0 15268616 285016   2992 388404   32 57758 78266 58090 10575 6475 16  2 58 23  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 13 15446972 424348   2996 414320   16 89186 12836 89186 7079 3761  4  7 70 19  0	
13  9 15450024 289308   3004 524424    0 1536 54824  1622 12765 5573 53  5 21 21  0	
 3 21 15453080 188780   3004 661260    0 1536 68860  1690 8077 3513 44  3 21 31  0	
 5 15 15478508 189856   3032 640416  400 12798 139584 12860 15389 6969 26  4 26 43  0	
 7 13 15478352 199292   3032 600516   64    0 62332     0 35108 3070 53  5 15 27  0	
 4 17 15478336 197832   2948 607908    0    0 58440    26 9484 2823 29  3 29 38  0	
 5 13 15478308 188900   2952 613168   16    0 54212     0 5933 2819 32  2 36 30  0	
 3 14 15478252 202304   3016 599676   16    0 58300     0 8823 2860 35  2 30 33  0	
 4 13 15478240 217984   2476 593168   16    0 62218    32 10328 4079 32  2 28 37  0	
 2 14 15478172 183892   2508 621868   32    0 61576     0 8611 5975 46  2 21 30  0	
 5 13 15478156 218900   2552 587716    0    0 59630    32 6361 3704 27  2 32 39  0	
 5 10 15478124 216792   2936 575324   32    0 55934    14 7312 3929 31  2 29 38  0	
 8  8 15478080 206644   2784 565540    0    0 69780    10 6639 3019 38  2 29 32  0	
 6  5 15478068 202620   2928 569864    0    0 67610   108 6720 3369 34  2 36 28  0	
 3  5 15477992 215164   2828 565536  464    0 69588    98 10070 5158 35  3 39 23  0	
 2  1 15477940 202076   2828 539928   16    0 68698   230 23317 5139 34  2 47 16  0	
 2  0 15477896 200932   2828 540860   32    0   158     0 5720 1742 16  1 83  0  0	
 2  0 15477888 200696   2836 541304    0    0   346    60 6169 1955 19  1 80  0  0	
 0  0 15477820 200468   2836 541624   32    0    32     0 4508 1637 11  1 88  0  0	
 0  0 15477804 200308   2836 541604   16    0   336     0  913 1559  0  0 99  0  0	
 0  0 15477756 200080   2844 542292   16    0    16    44  899 1574  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 15477720 199456   2844 542492    0    0   122     0  894 1561  0  0 99  0  0	
 2  1 15477708 217364   2740 507756   16    0  8394     0 7374 4711 11  2 78  8  0	
 8 12 15477636 226476   2748 511848   48    0 34120    48 24758 10497 24  5 49 22  0	
 6 15 15477628 195576   2740 484004    0    0 47390     4 10034 2821 31  2 37 30  0	
 5 19 15477584 209236   2732 468060   32    0 55350    10 8749 2785 25  2 27 46  0	
 1 15 15544112 195044   2896 487756   16 33282 53456 33294 8816 2910 29  6 20 44  0	
10 14 15546656 191440   2660 488872    0 1280 62248  1280 6406 2959 37  2 21 41  0	
 4 16 15546588 192756   2792 486464   16    0 57448     0 11080 2835 34  2 27 37  0	
 4 17 15549136 191044   2788 486796   16 1280 57994  1366 7307 2818 35  2 19 45  0	
 5 17 15645228 196364   2644 570360   80 48128 240144 48380 32153 11922 30  3 25 42  0	
 4 15 15645212 187604   2644 577816   16    0 66538     0 5948 2929 35  2 29 35  0	
 3 18 15651304 188984   2644 576860   48 3072 68116  3078 5734 2883 32  2 32 34  0	
 1  0 15673728 183340   2668 584772   48 11264 75096 11306 15115 6697 17  2 55 27  0	
 1  0 15673712 208608   2628 556708    0    0 15002     0 2452 2331  0  1 98  1  0	
 1  0 15673700 180560   2640 585720    0    0 14644   122 2403 2260  0  1 98  1  0	
 0  0 15673656 208320   2640 557284   16    0 14610     0 2333 2153  0  1 99  0  0	
 0  0 15673620 203304   2640 562640   16    0  2640     0 1133 1670  0  0 99  0  0	
 1  0 15673556 203956   2648 562636   32    0    32     8  849 1562  0  0 100  0  0	
 0  0 15673540 204944   2648 562636   16    0    16     0  829 1533  0  0 100  0  0	
 0  0 15673528 204692   2648 562608   16    0    16    48  877 1569  0  0 100  0  0	
 2  0 15673480 204840   2656 562632    0    0     0    28  875 1571  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 15673444 205024   2656 562640   16    0    16     0  877 1559  0  0 100  0  0	
 0  0 15673380 205176   2656 562632   64    0    64     0  865 1573  0  0 100  0  0	
 0  0 15673364 205356   2664 562636    0    0     0     6  859 1568  0  0 100  0  0	
 0  0 15673356 205364   2668 562640    0    0     2   148  912 1560  0  0 100  0  0	
 0  0 15673300 205228   2668 562644   32    0    32     0  905 1571  0  0 100  0  0	
 0  0 15673272 205848   2676 562644    0    0     0     6  853 1576  0  0 100  0  0	
 0  0 15673200 205864   2676 562660   32    0    32     4  912 1568  0  0 100  0  0	
 0  0 15673188 206232   2676 562620   32    0    32     0  859 1546  0  0 100  0  0	
 5  6 15673176 206244   2736 558576    0    0 23312   100 6667 3754 18  2 63 17  0	
 4  9 15673108 208828   2736 569240   16    0 52944     0 22242 12366 38  5 37 20  0	
 3 12 15673080 203880   2716 588536   32    0 62996     0 8548 5468 31  3 46 20  0	
 3 14 15673012 200692   3000 533240  112    0 55434    38 9042 2833 33  3 39 24  0	
 4 13 15673000 201844   3068 529976   14    0 55160     0 5234 2872 27  3 36 33  0	
 7 13 15672988 209516   2812 459572    4    0 57592    48 10039 2918 44  3 25 28  0	
 6 13 15672936 212924   3380 434216  112    0 49980     0 20325 2894 45  3 22 30  0	
 0 16 15672896 186664   3584 458168   32    0 49250   134 6055 2907 24  2 34 40  0	
 4 14 15672832 197480   3468 440740   32    0 46348     4 6399 2706 30  2 36 32  0	
 3 14 15672820 189460   3508 445620   16    0 54312   226 11557 2767 36  3 32 29  0	
 3 13 15672812 182060   3240 418320    0    0 59256    12 9440 2848 32  2 36 30  0	
 5 13 15672760 199620   3220 398160   16    0 68380     0 5762 2912 31  2 29 37  0	
 3 18 15672728 184976   3216 413560   32    0 65664    10 6186 2949 35  2 28 35  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 15 15672656 212056   3092 385664   32    0 64702   214 10536 3436 40  2 30 28  0	
 1  4 15672636 207128   2948 392548    0    0 41914     0 5031 2755 17  1 45 38  0	
 0  2 15672596 211940   2952 387004   32    0 37024   194 5863 2798  4  1 80 15  0	
 0  1 15672556 184428   3064 415808   16    0 34218     0 6331 2691  0  1 88 11  0	
 0  2 15672548 193768   3064 406596    0    0 35136     0 6843 2631  0  1 89 10  0	
 0  1 15672472 203924   3072 396012   48    0 34164    34 6591 2613  0  1 87 13  0	
 1  0 15672464 220332   3072 378956    0    0 31824     0 5396 2567  0  1 92  7  0	
 0  0 15672416 218740   3080 381088   16    0 20682    54 3733 2306  0  1 96  3  0	
 0  0 15672380 217772   3080 381084   16    0    16     0  909 1585  0  0 99  0  0	
 0  0 15672364 218444   3080 381220    0    0    48     0  940 1595  0  0 99  0  0	
 0  0 15672300 218120   3092 381312   32    0    34    22  939 1606  0  0 99  0  0	
 0  0 15672292 218476   3092 381284   16    0   208     0  911 1576  0  0 100  0  0	
 0  0 15672236 217980   3092 381736   16    0    32     4  958 1598  0  0 99  0  0	
 4  9 15672204 200412   3124 399184   16    0 29102    28 4755 4215 12  2 64 22  0	
 6 13 15738756 197856   3100 396424   16 33282 60884 33282 52994 6266 33  7 32 28  0	
 3 14 15738688 197876   2992 390820   32    0 61280     2 5615 2752 32  2 26 40  0	
 3 13 15740716 198848   2972 389932    0 1024 61760  1098 6105 2815 28  2 25 45  0	
 3 16 15740708 181860   2972 370068   16    0 55846     0 30656 2863 44  3 22 31  0	
 4 15 15740636 182136   2996 368148   32    0 56714     0 8142 2794 32  2 26 40  0	
 3  0 15755672 183632   2980 329624  160 7678 471480  7966 66631 24618 29  2 36 33  0	
 1  0 15755644 194328   2976 324308   32    0 17238     0 9157 2191  3  1 95  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 15755628 201988   2984 315964    0    0 16036   132 2375 2090  0  1 99  0  0	
 1  0 15755560 207560   2984 309872   48    0 16554     0 2432 2107  0  1 98  1  0	
 1  1 15755544 212584   2984 302836    0    0 16658     0 2466 2105  0  1 99  0  0	
 1  0 15755500 212308   2992 304236    0    0   192    10  967 1606  0  0 99  0  0	
 0  0 15755460 211928   2992 304276   48    0    48     0  900 1584  0  0 100  0  0	
 0  0 15755452 212284   2992 304348    0    0     0     2  869 1565  0  0 100  0  0	
 1  0 15755384 213364   3000 304328   32    0    32     6  873 1578  0  0 99  0  0	
 0  0 15755372 213796   3000 304352    0    0     0     0  892 1563  0  0 100  0  0	
 0  0 15755324 213828   3000 304356   32    0    32     0  865 1568  0  0 100  0  0	
 0  0 15755284 214476   3008 304376    0    0     0     8  883 1582  0  0 100  0  0	
 0  0 15755272 214716   3008 304400   16    0    52     0  884 1579  0  0 99  0  0	
 0  0 15755208 214644   3008 304444   48    0    48     0  878 1576  0  0 100  0  0	
 0  0 15755196 214380   3016 304424    0    0     0     8  842 1556  0  0 99  0  0	
 2 10 15755148 184360   3020 333820   16    0 15482   220 2834 3162  7  1 79 13  0	
 5 12 15755120 250044   3012 290264   32    0 55722     0 13839 6806 33  3 31 33  0	
 3 15 15755100 184076   3020 352580    0    0 62934    76 5212 2930 29  1 37 33  0	
 3 11 15755032 208432   3004 248920   32    0 61024     0 6322 2896 36  2 32 30  0	
 5 12 15755016 209780   2976 223892   16    0 61106     0 5922 2865 34  2 37 27  0	
 5 12 15754972 186008   2984 245052   32    0 56570    34 6471 2771 30  2 34 35  0	
 2 12 15754936 210664   2984 227068    0    0 62848     0 14119 2912 44  3 26 27  0	
 3 11 15754920 219808   2992 212988   32    0 58778    18 5186 2736 28  2 34 36  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 17 15754856 182748   2992 252600   16    0 62448     0 7576 2795 36  2 32 31  0	
 4 11 15754844 202108   2992 227984    0    0 66532     0 10579 2930 41  3 21 35  0	
 7 14 15754836 193748   2996 233380   16    0 64884    18 7386 2890 32  2 36 29  0	
 6 12 15761736 251268   3000 219796   32 3486 68348  3492 10362 4545 33  7 29 30  0	
10 14 15820280 216736   2996 279072    0 29282 62934 29282 8046 3828 31  4 32 33  0	
 6  6 15820216 187876   3008 307644   32    0 54990    76 5652 2960 30  2 41 28  0	
 4  3 15820204 194132   3008 261088    0    0 57502     0 5765 2813 33  2 44 22  0	
 3  2 15820152 213456   3004 241152   16    0 50380    38 4824 2713 24  2 55 19  0	
 3  4 15820144 201508   3012 253084   16    0 46860    84 4922 2570 27  2 52 19  0	
 1  0 15820108 210636   3120 244948   16    0 36186   190 3937 2469 19  1 64 16  0	
 0  0 15820044 210156   3120 244560   32    0    32     0  985 1601  0  0 99  0  0	
 0  0 15820028 210544   3128 244560    0    0     0    58  871 1578  0  0 99  0  0	
 0  0 15819980 211228   3128 244560   32    0    32     4  894 1605  0  0 99  0  0	
 0  0 15819940 211696   3128 244624   16    0    52     0  928 1564  0  0 99  0  0	
 0  0 15819928 212096   3136 244628    0    0     0    16  891 1586  0  0 99  0  0	
 0  0 15819864 210896   3136 245272   48    0   368     0  958 1599  0  0 99  0  0	
 0  0 15819852 210728   3136 245276    0    0     0     0  900 1570  0  0 100  0  0	
 3 13 15819808 201060   3144 255748   32    0  5224    12 2689 3109  4  1 90  6  0	
 4 10 15819764 197028   3012 241428   16    0 60078     0 11259 5592 34  3 42 22  0	
 3 12 15819752 215032   3020 215116    0    0 59972    58 10745 7306 29  2 42 26  0	
 4 14 15819684 211232   3012 190808   32    0 62288     0 5695 2831 33  2 40 25  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 11 15819672 201708   3012 200984   16    0 60214     0 5171 2799 28  1 35 35  0	
 7 12 15819640 203992   3020 161164   16    0 60342   124 7484 2999 37  2 28 32  0	
 4 18 15819612 203912   2664 104008   16    0 55792    20 15699 2822 44  3 20 32  0	
 4 17 15819580 207604   2552 108484   16    0 48176    12 4770 2699 21  2 33 44  0	
 4 11 15819512 209180   2660 107824   16    0 56666   142 5547 2765 31  2 36 32  0	
 5 12 15819500 198208   2660 112648    0    0 61214     6 13835 3129 37  5 22 35  0	
 1 13 15819484 185788   2664 139816   16    0 61934    90 8343 2905 32  2 30 36  0	
 4 21 15819424 201824   2716 122208   48    0 62814     0 5151 2798 28  2 41 30  0	
 0 14 15819396 198328   2960 125280    0    0 48934     0 4749 2645 23  1 33 42  0	
 5 13 15819336 187340   4012 133988   16    0 50182    62 7187 2792 32  2 28 38  0	
 1 11 15819320 190944   4504 125900   32    0 41096     0 5180 2747 21  1 34 44  0	
 0  4 15819272 203284   4868 108644   16    0 34016     4 4433 2817 11  1 55 32  0	
 1  6 15819236 208172   4716 107788   16    0 27820   122 4142 2758  2  1 71 26  0	
 0  4 15819224 202400   5084 115168   16    0 26118     8 4216 2653  0  1 74 25  0	
 1  3 15819152 203308   6028 112728   16    0 27214     2 4040 2508  0  1 76 23  0	
 0  3 15819144 212156   5860 104232    0    0 30008    38 5206 2604  0  1 81 18  0	
